@relation krkopt_clustered-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
21386,b,1,a,5,b,3,fourteen,cluster3
16700,d,4,a,6,g,5,twelve,cluster1
21394,b,1,a,5,d,3,fourteen,cluster3
26904,c,1,b,7,e,6,fifteen,cluster3
16849,a,1,e,1,f,6,thirteen,cluster0
19850,d,1,g,5,a,5,thirteen,cluster0
2753,d,4,g,6,h,5,draw,cluster1
1291,c,2,e,6,f,5,draw,cluster3
2849,c,2,e,3,a,2,one,cluster0
12846,d,3,h,5,c,6,eleven,cluster2
17503,b,1,h,5,a,7,thirteen,cluster3
22459,b,2,e,7,e,3,fourteen,cluster3
17599,b,2,b,3,g,3,thirteen,cluster0
2285,d,2,h,1,h,2,draw,cluster2
2095,d,2,c,7,b,8,draw,cluster2
20596,d,2,g,2,d,6,thirteen,cluster0
18749,c,2,d,1,g,3,thirteen,cluster0
27350,d,1,b,4,d,5,fifteen,cluster3
22548,b,2,h,1,e,5,fourteen,cluster3
15904,d,2,g,8,b,4,twelve,cluster1
7084,c,2,d,3,a,7,nine,cluster3
6840,b,2,g,1,h,3,nine,cluster1
1449,c,2,h,6,h,5,draw,cluster3
5222,b,1,c,3,g,2,eight,cluster0
5180,a,1,e,2,h,1,eight,cluster0
10309,a,1,a,4,h,2,eleven,cluster2
22540,b,2,g,8,f,5,fourteen,cluster3
6039,d,3,c,3,f,2,eight,cluster1
16723,d,4,f,1,f,6,twelve,cluster2
489,b,1,g,2,g,3,draw,cluster1
1433,c,2,h,3,g,4,draw,cluster3
9674,d,2,h,1,a,8,ten,cluster2
16344,d,3,d,7,e,5,twelve,cluster2
227,b,1,b,3,a,4,draw,cluster0
27355,d,1,b,6,d,3,fifteen,cluster3
25513,a,1,a,3,e,4,fifteen,cluster0
15833,d,2,f,3,b,5,twelve,cluster2
21976,b,1,g,4,b,5,fourteen,cluster3
22590,b,2,h,7,g,3,fourteen,cluster3
3906,b,1,d,2,f,1,six,cluster0
26854,c,1,b,2,c,6,fifteen,cluster3
18525,c,2,a,8,f,6,thirteen,cluster3
9866,d,3,e,4,e,8,ten,cluster2
20891,d,3,c,6,e,6,thirteen,cluster0
27251,c,1,g,6,f,3,fifteen,cluster3
17382,b,1,f,5,f,1,thirteen,cluster2
20484,d,2,f,2,b,4,thirteen,cluster0
15440,d,1,g,8,a,4,twelve,cluster1
23288,c,1,f,4,c,6,fourteen,cluster3
20324,d,2,c,4,f,5,thirteen,cluster0
24913,d,1,g,1,g,7,fourteen,cluster1
26345,b,1,e,5,d,2,fifteen,cluster3
21099,a,1,d,8,h,5,fourteen,cluster3
13997,c,1,e,1,h,8,twelve,cluster0
24923,d,1,g,2,d,8,fourteen,cluster3
47,a,1,e,2,d,3,draw,cluster0
9829,d,3,e,2,b,8,ten,cluster0
5940,d,3,a,1,f,1,eight,cluster1
9927,d,3,f,2,a,4,ten,cluster2
21856,b,1,e,8,e,1,fourteen,cluster3
21782,b,1,e,5,b,3,fourteen,cluster3
23184,c,1,e,5,c,6,fourteen,cluster3
24549,d,1,c,4,f,5,fourteen,cluster3
10360,a,1,d,4,e,1,eleven,cluster3
9134,c,3,b,6,f,1,ten,cluster2
12664,d,3,e,3,g,6,eleven,cluster0
7254,c,3,b,6,g,1,nine,cluster1
24962,d,1,g,4,b,7,fourteen,cluster1
4792,d,2,e,1,f,1,seven,cluster0
22753,c,1,a,6,f,4,fourteen,cluster3
10726,b,2,d,6,g,2,eleven,cluster1
10143,d,4,c,5,h,7,ten,cluster2
27789,a,1,f,2,d,3,sixteen,cluster3
11409,c,3,a,5,h,5,eleven,cluster2
8267,d,4,g,1,d,1,nine,cluster1
24029,c,2,g,8,e,3,fourteen,cluster3
24735,d,1,e,5,c,8,fourteen,cluster0
22321,b,2,c,4,f,4,fourteen,cluster3
7813,d,3,f,4,g,7,nine,cluster1
9075,c,3,a,2,g,2,ten,cluster1
16348,d,3,d,7,f,7,twelve,cluster2
1520,c,3,f,4,f,5,draw,cluster2
15036,c,3,e,8,g,4,twelve,cluster0
25881,a,1,g,1,d,3,fifteen,cluster3
17775,b,2,e,8,h,5,thirteen,cluster0
13109,d,4,g,8,f,4,eleven,cluster1
12903,d,4,a,2,g,4,eleven,cluster1
15443,d,1,g,8,g,1,twelve,cluster1
8012,d,4,b,7,e,1,nine,cluster1
15550,d,2,a,6,a,8,twelve,cluster2
25087,d,1,h,2,e,6,fourteen,cluster3
11448,c,3,c,5,f,4,eleven,cluster3
17827,b,2,h,7,g,2,thirteen,cluster0
6873,b,2,h,3,f,1,nine,cluster1
27215,c,1,g,2,d,6,fifteen,cluster3
6270,d,4,a,7,d,1,eight,cluster1
12621,d,3,e,1,g,6,eleven,cluster0
1209,c,2,c,7,b,6,draw,cluster3
13190,a,1,b,8,h,2,twelve,cluster2
21776,b,1,e,4,g,4,fourteen,cluster0
13404,b,1,e,4,e,1,twelve,cluster0
24488,d,1,c,1,f,7,fourteen,cluster0
26226,b,1,c,7,h,5,fifteen,cluster2
26500,b,1,g,3,c,6,fifteen,cluster1
126,a,1,g,2,h,1,draw,cluster1
5424,c,2,a,7,g,8,eight,cluster3
7951,d,4,a,7,h,4,nine,cluster1
19465,d,1,a,3,b,6,thirteen,cluster0
20892,d,3,c,6,f,4,thirteen,cluster0
3141,d,3,g,8,d,1,two,cluster1
23848,c,2,d,2,e,2,fourteen,cluster3
11127,c,2,c,5,f,3,eleven,cluster3
14195,c,2,a,2,h,8,twelve,cluster2
27369,d,1,b,7,c,5,fifteen,cluster2
23940,c,2,f,7,e,5,fourteen,cluster3
4425,d,3,h,1,c,1,six,cluster1
1276,c,2,e,4,f,4,draw,cluster0
21822,b,1,e,6,h,5,fourteen,cluster3
23164,c,1,e,3,b,5,fourteen,cluster3
21610,b,1,c,4,f,5,fourteen,cluster3
24132,d,1,a,1,e,4,fourteen,cluster0
6112,d,3,d,5,h,2,eight,cluster2
3907,b,1,d,2,g,1,six,cluster0
2834,c,2,b,8,a,1,one,cluster3
5125,d,4,f,6,g,1,seven,cluster1
26921,c,1,c,2,c,3,fifteen,cluster3
3462,c,3,d,2,h,1,five,cluster2
1740,d,1,c,7,b,6,draw,cluster2
13114,d,4,h,1,f,5,eleven,cluster1
20320,d,2,c,4,e,6,thirteen,cluster0
96,a,1,f,4,e,4,draw,cluster2
10141,d,4,c,5,h,5,ten,cluster2
5144,d,4,g,3,h,5,seven,cluster1
4945,d,3,e,7,b,3,seven,cluster0
20794,d,2,h,4,e,4,thirteen,cluster0
16758,a,1,a,5,f,2,thirteen,cluster0
10113,d,4,b,6,f,2,ten,cluster2
10420,a,1,g,8,h,6,eleven,cluster2
5897,d,2,e,5,h,3,eight,cluster2
13495,b,1,g,2,a,3,twelve,cluster1
14342,c,2,c,5,g,8,twelve,cluster0
17786,b,2,f,7,f,1,thirteen,cluster2
16682,d,3,h,8,c,5,twelve,cluster2
5622,c,3,d,6,h,1,eight,cluster2
3321,d,2,f,4,b,3,four,cluster2
13821,c,1,a,4,b,8,twelve,cluster3
13939,c,1,d,5,h,6,twelve,cluster3
6518,d,4,g,4,c,1,eight,cluster1
133,a,1,g,3,g,4,draw,cluster1
15463,d,1,h,3,b,8,twelve,cluster0
14219,c,2,a,5,b,8,twelve,cluster3
12711,d,3,e,8,f,5,eleven,cluster0
211,b,1,a,5,b,5,draw,cluster3
23125,c,1,d,8,f,6,fourteen,cluster3
8510,b,1,f,3,a,8,ten,cluster2
8337,a,1,c,1,h,1,ten,cluster2
25655,a,1,c,1,g,3,fifteen,cluster0
11435,c,3,b,8,h,4,eleven,cluster2
9622,d,2,f,6,a,3,ten,cluster2
14966,c,3,d,4,g,5,twelve,cluster1
10377,a,1,e,3,g,2,eleven,cluster0
26282,b,1,d,3,e,7,fifteen,cluster0
440,b,1,f,3,g,2,draw,cluster0
21085,a,1,d,4,g,6,fourteen,cluster0
13276,b,1,a,2,a,3,twelve,cluster0
12957,d,4,b,4,f,3,eleven,cluster1
15238,d,1,d,2,c,6,twelve,cluster0
10978,c,1,f,2,h,5,eleven,cluster2
15376,d,1,e,8,h,3,twelve,cluster2
3251,d,1,f,2,h,1,four,cluster2
4903,d,3,d,4,f,2,seven,cluster1
8266,d,4,f,8,h,7,nine,cluster2
7227,c,3,a,5,h,1,nine,cluster1
6281,d,4,b,3,b,1,eight,cluster1
24258,d,1,a,6,f,6,fourteen,cluster3
23724,c,2,b,3,e,3,fourteen,cluster3
13696,b,2,f,2,h,4,twelve,cluster2
25687,a,1,c,7,h,5,fifteen,cluster2
13711,b,2,f,4,g,6,twelve,cluster0
16658,d,3,h,6,d,6,twelve,cluster3
21198,a,1,f,8,c,2,fourteen,cluster3
18088,c,1,e,1,f,3,thirteen,cluster0
1597,c,3,h,3,g,4,draw,cluster3
17454,b,1,g,5,b,7,thirteen,cluster0
22641,c,1,a,1,h,7,fourteen,cluster3
9979,d,3,f,8,h,7,ten,cluster2
13171,a,1,a,6,h,2,twelve,cluster2
5163,d,4,h,3,c,2,seven,cluster1
300,b,1,c,7,b,8,draw,cluster3
3415,d,4,b,2,g,1,four,cluster1
10095,d,4,b,1,f,3,ten,cluster2
19240,c,3,a,8,e,4,thirteen,cluster3
4762,d,2,b,1,a,8,seven,cluster0
4947,d,3,e,7,f,1,seven,cluster0
10348,a,1,c,4,h,2,eleven,cluster2
12921,d,4,a,6,f,3,eleven,cluster1
7509,d,2,e,5,b,3,nine,cluster1
16735,d,4,g,6,g,4,twelve,cluster1
20612,d,2,g,3,c,5,thirteen,cluster0
21378,b,1,a,4,g,6,fourteen,cluster0
25388,d,2,d,7,f,5,fourteen,cluster2
19686,d,1,e,1,f,2,thirteen,cluster0
27571,d,1,f,7,d,6,fifteen,cluster2
22387,b,2,d,5,d,3,fourteen,cluster3
20055,d,2,a,6,h,5,thirteen,cluster2
15897,d,2,g,7,a,6,twelve,cluster1
21888,b,1,f,4,a,4,fourteen,cluster3
20135,d,2,b,2,f,6,thirteen,cluster0
6601,d,4,h,8,c,2,eight,cluster1
18478,c,2,a,6,f,6,thirteen,cluster3
7995,d,4,b,4,h,3,nine,cluster1
27315,c,2,f,6,d,4,fifteen,cluster3
10620,b,1,g,1,a,6,eleven,cluster1
12210,d,2,f,3,a,7,eleven,cluster2
1843,d,1,f,2,f,3,draw,cluster2
18409,c,2,a,2,c,7,thirteen,cluster0
1812,d,1,e,5,e,4,draw,cluster0
4900,d,3,d,1,b,2,seven,cluster1
1797,d,1,e,3,e,4,draw,cluster0
16171,d,3,b,4,f,6,twelve,cluster2
26450,b,1,f,8,d,6,fifteen,cluster3
24842,d,1,f,4,d,7,fourteen,cluster3
9170,c,3,c,7,d,1,ten,cluster3
15094,c,3,h,5,e,5,twelve,cluster3
597,b,2,e,1,f,2,draw,cluster0
24343,d,1,b,1,f,3,fourteen,cluster0
1192,c,2,c,4,d,5,draw,cluster3
11601,c,3,g,7,e,1,eleven,cluster1
6009,d,3,b,7,d,8,eight,cluster2
20887,d,3,c,3,f,5,thirteen,cluster0
6658,b,1,b,8,g,1,nine,cluster1
13471,b,1,f,5,h,2,twelve,cluster2
3520,d,1,f,3,f,1,five,cluster2
13764,b,2,g,6,g,1,twelve,cluster1
16438,d,3,f,4,e,6,twelve,cluster2
11219,c,2,e,4,e,8,eleven,cluster0
10049,d,3,h,6,d,7,ten,cluster2
15358,d,1,e,7,a,3,twelve,cluster0
26758,b,2,f,6,f,3,fifteen,cluster2
1325,c,2,f,3,g,2,draw,cluster1
8022,d,4,b,8,g,1,nine,cluster1
4301,d,3,c,4,a,3,six,cluster1
5369,c,1,g,1,h,7,eight,cluster3
9158,c,3,c,5,f,2,ten,cluster2
13216,a,1,e,4,f,1,twelve,cluster0
20327,d,2,c,4,f,8,thirteen,cluster0
3488,d,1,d,3,h,2,five,cluster2
17924,c,1,b,3,h,5,thirteen,cluster0
26550,b,1,g,7,d,4,fifteen,cluster3
5893,d,2,d,8,h,2,eight,cluster2
9203,c,3,e,5,e,3,ten,cluster2
26461,b,1,f,8,f,5,fifteen,cluster2
20349,d,2,c,8,c,4,thirteen,cluster0
8916,c,2,d,1,c,7,ten,cluster2
2124,d,2,d,6,e,5,draw,cluster2
16274,d,3,c,4,f,4,twelve,cluster1
10080,d,4,a,6,e,2,ten,cluster2
2993,c,2,h,1,a,1,two,cluster3
14251,c,2,a,7,b,4,twelve,cluster3
16092,d,3,a,8,e,7,twelve,cluster2
2368,d,3,b,3,b,2,draw,cluster1
4406,d,3,g,5,a,2,six,cluster1
1180,c,2,b,7,c,6,draw,cluster3
22064,b,1,h,2,c,7,fourteen,cluster3
27468,d,1,c,8,e,6,fifteen,cluster2
5560,c,2,g,5,h,7,eight,cluster2
6122,d,3,d,6,g,2,eight,cluster1
4775,d,2,b,7,a,2,seven,cluster2
19532,d,1,b,4,h,7,thirteen,cluster0
2004,d,2,a,5,a,6,draw,cluster2
6560,d,4,g,8,g,1,eight,cluster1
2198,d,2,f,5,e,6,draw,cluster2
17194,b,1,d,8,e,1,thirteen,cluster0
16610,d,3,h,2,e,6,twelve,cluster0
14295,c,2,b,5,g,5,twelve,cluster3
7660,d,3,c,6,a,5,nine,cluster1
355,b,1,d,7,d,8,draw,cluster3
26817,b,2,h,6,e,3,fifteen,cluster3
1311,c,2,f,1,g,2,draw,cluster1
19596,d,1,d,2,f,8,thirteen,cluster0
24097,c,3,f,6,e,4,fourteen,cluster3
10114,d,4,b,6,g,2,ten,cluster1
12680,d,3,e,6,g,6,eleven,cluster0
13766,b,2,g,7,e,1,twelve,cluster1
27545,d,1,f,6,b,4,fifteen,cluster2
19290,c,3,c,4,f,4,thirteen,cluster0
429,b,1,f,2,e,3,draw,cluster2
9146,c,3,b,8,f,1,ten,cluster2
8382,a,1,h,3,c,2,ten,cluster3
24798,d,1,f,2,c,6,fourteen,cluster2
20527,d,2,f,4,d,8,thirteen,cluster0
15838,d,2,f,5,b,5,twelve,cluster2
8582,b,2,a,4,g,2,ten,cluster1
25070,d,1,h,1,g,5,fourteen,cluster0
27316,c,2,f,6,d,5,fifteen,cluster3
12741,d,3,f,6,e,8,eleven,cluster2
4667,c,2,g,4,h,8,seven,cluster2
16605,d,3,h,2,c,7,twelve,cluster0
864,c,1,c,7,d,7,draw,cluster3
7886,d,3,h,6,f,2,nine,cluster1
11949,d,2,a,7,a,3,eleven,cluster2
10752,b,2,e,5,h,4,eleven,cluster2
7491,d,2,d,4,c,8,nine,cluster1
28035,b,1,f,6,f,4,sixteen,cluster2
2536,d,3,f,8,e,7,draw,cluster2
26167,b,1,c,3,c,5,fifteen,cluster0
9631,d,2,f,7,a,3,ten,cluster2
24741,d,1,e,5,f,3,fourteen,cluster0
173,a,1,h,2,h,3,draw,cluster3
3224,d,4,e,2,a,1,three,cluster0
11389,c,2,h,6,d,7,eleven,cluster3
21028,a,1,c,1,h,5,fourteen,cluster3
23769,c,2,c,1,d,4,fourteen,cluster3
5423,c,2,a,7,g,1,eight,cluster1
4973,d,3,f,7,a,8,seven,cluster2
6032,d,3,c,2,a,8,eight,cluster0
2159,d,2,e,6,f,5,draw,cluster0
3595,d,2,c,8,b,1,five,cluster1
19564,d,1,c,1,h,3,thirteen,cluster0
8756,c,1,c,8,b,3,ten,cluster3
17888,c,1,a,5,h,6,thirteen,cluster3
6874,b,2,h,3,f,2,nine,cluster1
8200,d,4,e,6,h,4,nine,cluster1
21714,b,1,d,5,g,8,fourteen,cluster3
26665,b,1,h,7,e,6,fifteen,cluster3
26966,c,1,c,7,d,4,fifteen,cluster3
6238,d,3,h,8,h,1,eight,cluster2
21902,b,1,f,5,b,6,fourteen,cluster3
10029,d,3,h,2,f,2,ten,cluster2
26352,b,1,e,6,c,3,fifteen,cluster0
16469,d,3,g,1,c,7,twelve,cluster1
13165,a,1,a,5,d,1,twelve,cluster3
11212,c,2,e,4,a,4,eleven,cluster0
14981,c,3,d,7,g,4,twelve,cluster1
18909,c,2,f,3,d,7,thirteen,cluster3
16223,d,3,c,1,e,8,twelve,cluster0
27552,d,1,f,6,d,3,fifteen,cluster2
729,b,2,h,3,g,4,draw,cluster0
26072,b,1,b,3,g,5,fifteen,cluster0
1249,c,2,d,7,e,6,draw,cluster3
27195,c,1,f,8,f,5,fifteen,cluster3
9743,d,3,b,4,b,7,ten,cluster2
13978,c,1,d,8,c,4,twelve,cluster3
5606,c,3,d,4,f,1,eight,cluster3
17006,b,1,a,5,d,7,thirteen,cluster3
9879,d,3,e,5,b,5,ten,cluster2
8079,d,4,c,7,e,1,nine,cluster1
22480,b,2,f,5,d,3,fourteen,cluster3
1093,c,1,h,2,g,3,draw,cluster3
11115,c,2,b,6,h,3,eleven,cluster2
12078,d,2,d,7,a,7,eleven,cluster2
15160,d,1,a,6,g,7,twelve,cluster0
22207,b,2,a,3,e,4,fourteen,cluster3
14945,c,3,d,2,g,5,twelve,cluster1
14058,c,1,f,4,b,8,twelve,cluster3
10476,b,1,b,7,d,8,eleven,cluster3
7551,d,3,a,2,a,7,nine,cluster1
7315,c,3,f,4,h,2,nine,cluster2
1624,d,1,a,2,a,1,draw,cluster0
8197,d,4,e,6,f,2,nine,cluster1
15426,d,1,g,4,g,8,twelve,cluster1
14709,c,2,h,2,b,5,twelve,cluster3
21959,b,1,g,2,g,6,fourteen,cluster1
12802,d,3,h,1,g,3,eleven,cluster1
22746,c,1,a,6,d,5,fourteen,cluster3
21791,b,1,e,5,d,1,fourteen,cluster3
26020,b,1,a,7,d,5,fifteen,cluster3
8432,b,1,b,7,d,1,ten,cluster3
8534,b,1,g,5,d,1,ten,cluster3
11347,c,2,g,6,b,7,eleven,cluster3
14134,c,1,h,2,h,6,twelve,cluster3
3087,c,3,h,2,b,1,two,cluster3
11782,d,1,e,4,h,7,eleven,cluster0
10838,c,1,c,5,a,2,eleven,cluster3
732,b,2,h,4,g,3,draw,cluster1
24138,d,1,a,1,f,4,fourteen,cluster0
18948,c,2,f,8,b,6,thirteen,cluster2
18720,c,2,c,5,f,8,thirteen,cluster0
23957,c,2,f,8,e,6,fourteen,cluster3
21459,b,1,a,8,f,6,fourteen,cluster3
13295,b,1,a,6,h,7,twelve,cluster2
6798,b,2,c,3,d,1,nine,cluster1
17733,b,2,e,2,h,6,thirteen,cluster0
12839,d,3,h,4,g,7,eleven,cluster0
11766,d,1,e,2,h,2,eleven,cluster0
16431,d,3,f,3,f,8,twelve,cluster2
12297,d,2,h,6,c,7,eleven,cluster2
11983,d,2,b,6,g,7,eleven,cluster0
13417,b,1,e,5,h,2,twelve,cluster2
22311,b,2,c,2,f,6,fourteen,cluster3
15337,d,1,e,3,h,3,twelve,cluster0
984,c,1,f,3,e,3,draw,cluster3
4735,d,1,e,4,b,2,seven,cluster0
14127,c,1,h,1,h,4,twelve,cluster3
25679,a,1,c,5,e,3,fifteen,cluster3
27460,d,1,c,8,c,4,fifteen,cluster2
4043,d,1,c,7,h,1,six,cluster2
5667,c,3,g,1,h,7,eight,cluster1
7280,c,3,c,7,g,1,nine,cluster1
20358,d,2,c,8,g,7,thirteen,cluster0
13304,b,1,b,4,b,8,twelve,cluster0
2643,d,4,b,2,b,1,draw,cluster1
26010,b,1,a,6,e,6,fifteen,cluster3
16706,d,4,c,3,f,5,twelve,cluster1
9217,c,3,e,5,h,8,ten,cluster2
12973,d,4,b,8,f,4,eleven,cluster1
4519,b,1,d,3,h,2,seven,cluster2
7391,d,1,c,4,a,8,nine,cluster1
665,b,2,f,6,g,5,draw,cluster2
7220,c,3,a,4,e,1,nine,cluster1
14710,c,2,h,2,b,6,twelve,cluster3
13344,b,1,d,3,a,5,twelve,cluster0
22270,b,2,b,4,f,4,fourteen,cluster3
23577,c,1,h,4,c,7,fourteen,cluster3
7021,c,2,b,4,e,2,nine,cluster1
16459,d,3,f,8,c,8,twelve,cluster2
24514,d,1,c,2,g,4,fourteen,cluster0
3007,c,3,a,8,c,1,two,cluster3
24917,d,1,g,2,c,5,fourteen,cluster1
1728,d,1,c,5,c,6,draw,cluster0
26776,b,2,g,3,e,5,fifteen,cluster1
3664,d,2,g,7,h,1,five,cluster1
5189,a,1,h,2,e,1,eight,cluster3
10954,c,1,e,8,h,2,eleven,cluster3
11726,d,1,c,8,b,4,eleven,cluster2
7892,d,3,h,7,g,2,nine,cluster1
1737,d,1,c,6,d,5,draw,cluster3
239,b,1,b,5,a,4,draw,cluster3
2253,d,2,g,4,h,5,draw,cluster2
27264,c,1,g,7,d,7,fifteen,cluster3
3202,d,2,g,3,b,2,three,cluster1
14775,c,3,a,1,e,3,twelve,cluster3
25302,d,2,b,6,d,6,fourteen,cluster3
16355,d,3,d,8,e,6,twelve,cluster2
7377,d,1,b,4,f,2,nine,cluster1
25805,a,1,e,5,e,3,fifteen,cluster0
6059,d,3,c,5,h,3,eight,cluster2
27603,d,1,g,1,f,4,fifteen,cluster1
18566,c,2,b,2,g,4,thirteen,cluster0
23222,c,1,e,7,c,3,fourteen,cluster3
12704,d,3,e,8,c,8,eleven,cluster0
20279,d,2,c,2,g,5,thirteen,cluster0
367,b,1,e,1,f,1,draw,cluster0
13356,b,1,d,5,a,3,twelve,cluster3
4956,d,3,f,1,h,1,seven,cluster2
23427,c,1,g,5,e,8,fourteen,cluster3
22106,b,1,h,4,d,8,fourteen,cluster3
6321,d,4,c,4,g,2,eight,cluster1
13982,c,1,d,8,f,1,twelve,cluster3
21070,a,1,d,1,h,3,fourteen,cluster3
26693,b,2,b,6,e,3,fifteen,cluster2
23520,c,1,h,2,d,8,fourteen,cluster3
778,c,1,a,7,b,6,draw,cluster3
10741,b,2,e,4,e,1,eleven,cluster0
16745,d,4,h,6,f,5,twelve,cluster1
25430,d,2,f,7,c,4,fourteen,cluster2
7512,d,2,e,7,h,8,nine,cluster2
11390,c,2,h,6,d,8,eleven,cluster3
4972,d,3,f,7,a,3,seven,cluster2
13703,b,2,f,3,h,4,twelve,cluster2
16631,d,3,h,3,f,3,twelve,cluster1
20050,d,2,a,6,f,6,thirteen,cluster0
22543,b,2,g,8,g,5,fourteen,cluster1
16584,d,3,h,1,c,5,twelve,cluster1
15964,d,2,h,6,f,7,twelve,cluster2
192,a,1,h,6,h,5,draw,cluster3
16386,d,3,f,1,e,5,twelve,cluster2
19262,c,3,b,6,h,4,thirteen,cluster2
25879,a,1,f,5,f,3,fifteen,cluster2
7744,d,3,d,8,h,3,nine,cluster1
25964,a,1,h,8,c,3,fifteen,cluster3
20945,d,3,g,8,f,6,thirteen,cluster1
16766,a,1,a,6,g,2,thirteen,cluster0
21167,a,1,e,8,g,3,fourteen,cluster0
14431,c,2,e,1,f,6,twelve,cluster0
11052,c,1,h,3,a,7,eleven,cluster3
8583,b,2,a,4,g,3,ten,cluster1
3960,c,3,c,2,c,1,six,cluster3
2919,c,1,e,6,a,1,two,cluster3
6789,b,2,b,5,h,1,nine,cluster1
8744,c,1,c,6,a,7,ten,cluster3
16824,a,1,d,5,f,1,thirteen,cluster0
12342,d,3,a,3,f,8,eleven,cluster0
14664,c,2,g,4,g,8,twelve,cluster1
7408,d,1,f,4,h,8,nine,cluster2
10075,d,4,a,5,g,5,ten,cluster1
10919,c,1,e,2,h,2,eleven,cluster0
4988,d,3,g,2,a,3,seven,cluster1
23022,c,1,c,4,h,5,fourteen,cluster3
11778,d,1,e,4,g,8,eleven,cluster0
14920,c,3,c,5,g,6,twelve,cluster1
23670,c,1,h,8,g,5,fourteen,cluster3
14098,c,1,g,4,c,3,twelve,cluster3
77,a,1,f,1,g,1,draw,cluster0
7680,d,3,c,7,e,8,nine,cluster1
19955,d,2,a,1,b,6,thirteen,cluster0
9933,d,3,f,2,g,5,ten,cluster2
17334,b,1,e,8,g,3,thirteen,cluster0
14955,c,3,d,3,g,7,twelve,cluster0
16486,d,3,g,1,g,5,twelve,cluster1
3268,d,2,b,4,a,2,four,cluster1
15832,d,2,f,3,b,4,twelve,cluster2
8087,d,4,c,8,e,1,nine,cluster1
10547,b,1,d,4,b,8,eleven,cluster0
16888,a,1,f,4,e,1,thirteen,cluster0
2822,d,3,h,1,d,1,zero,cluster3
25851,a,1,e,7,h,7,fifteen,cluster2
12179,d,2,e,6,h,6,eleven,cluster2
24170,d,1,a,2,f,4,fourteen,cluster0
14757,c,2,h,6,h,8,twelve,cluster3
26874,c,1,b,4,d,4,fifteen,cluster3
16652,d,3,h,6,b,4,twelve,cluster1
8130,d,4,d,6,g,1,nine,cluster1
16857,a,1,e,4,g,3,thirteen,cluster0
27780,a,1,d,6,g,5,sixteen,cluster0
9039,c,2,h,1,f,1,ten,cluster3
24073,c,2,h,6,f,6,fourteen,cluster3
19808,d,1,f,2,b,7,thirteen,cluster0
22845,c,1,b,1,h,5,fourteen,cluster3
15768,d,2,e,3,g,4,twelve,cluster0
22677,c,1,a,3,c,7,fourteen,cluster3
17740,b,2,e,3,h,5,thirteen,cluster0
10065,d,4,a,1,g,3,ten,cluster1
10578,b,1,e,7,a,3,eleven,cluster0
5408,c,2,a,4,g,2,eight,cluster1
10474,b,1,b,6,g,2,eleven,cluster0
17512,b,1,h,5,d,7,thirteen,cluster3
18656,c,2,c,1,c,5,thirteen,cluster0
24683,d,1,d,8,g,8,fourteen,cluster0
17392,b,1,f,6,b,8,thirteen,cluster0
8547,b,1,g,8,h,5,ten,cluster2
25993,b,1,a,3,e,5,fifteen,cluster0
26684,b,1,h,8,e,5,fifteen,cluster3
3821,d,3,g,2,d,1,five,cluster1
5880,d,2,d,5,f,2,eight,cluster1
17847,c,1,a,2,h,4,thirteen,cluster0
15402,d,1,f,5,h,4,twelve,cluster2
11258,c,2,f,1,h,4,eleven,cluster2
24936,d,1,g,3,b,4,fourteen,cluster1
16052,d,3,a,4,f,5,twelve,cluster1
13860,c,1,b,5,f,2,twelve,cluster3
10112,d,4,b,6,e,2,ten,cluster2
15314,d,1,e,1,h,6,twelve,cluster0
27104,c,1,f,1,f,4,fifteen,cluster3
4536,c,1,a,3,e,2,seven,cluster3
10156,d,4,c,8,g,3,ten,cluster1
27711,a,1,c,2,f,6,sixteen,cluster0
15384,d,1,f,2,a,4,twelve,cluster2
6428,d,4,e,8,g,1,eight,cluster0
26815,b,2,h,3,h,5,fifteen,cluster2
8945,c,2,d,5,h,3,ten,cluster2
3600,d,2,d,4,a,3,five,cluster1
22679,c,1,a,3,d,3,fourteen,cluster3
16823,a,1,d,5,e,1,thirteen,cluster0
24058,c,2,h,3,e,4,fourteen,cluster3
6336,d,4,c,7,d,1,eight,cluster1
26891,c,1,b,6,f,6,fifteen,cluster3
15876,d,2,g,5,c,5,twelve,cluster1
7320,c,3,f,5,h,8,nine,cluster2
24458,d,1,b,7,h,7,fourteen,cluster2
7730,d,3,d,6,h,6,nine,cluster2
8652,b,2,f,3,d,1,ten,cluster2
2749,d,4,g,6,f,5,draw,cluster1
5906,d,2,f,5,h,8,eight,cluster2
27997,b,1,d,7,f,7,sixteen,cluster3
21741,b,1,e,1,c,6,fourteen,cluster0
4471,d,4,g,1,h,5,six,cluster1
22089,b,1,h,3,h,7,fourteen,cluster3
7086,c,2,d,3,b,8,nine,cluster3
8860,c,2,b,1,e,2,ten,cluster2
24807,d,1,f,3,b,3,fourteen,cluster2
26246,b,1,c,8,f,5,fifteen,cluster3
2462,d,3,e,1,d,1,draw,cluster0
