@relation krkopt_clustered-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1}

@data
22858,c,1,b,2,e,8,fourteen,cluster1
12092,d,2,d,8,c,4,eleven,cluster0
22755,c,1,a,6,f,6,fourteen,cluster1
9596,d,2,f,2,h,4,ten,cluster0
17844,c,1,a,2,f,8,thirteen,cluster1
5904,d,2,f,5,g,8,eight,cluster0
11896,d,1,h,7,d,8,eleven,cluster1
16714,d,4,c,7,f,5,twelve,cluster0
19281,c,3,c,2,e,3,thirteen,cluster0
5956,d,3,a,5,g,1,eight,cluster0
24098,c,3,f,6,f,3,fourteen,cluster0
20939,d,3,g,7,f,4,thirteen,cluster0
27935,a,1,h,8,d,3,sixteen,cluster1
13080,d,4,e,7,g,6,eleven,cluster0
26379,b,1,f,1,d,4,fifteen,cluster1
2497,d,3,f,2,f,1,draw,cluster0
10177,d,4,d,7,f,2,ten,cluster0
13861,c,1,b,5,g,3,twelve,cluster1
13139,d,4,h,5,f,3,eleven,cluster0
15335,d,1,e,3,g,5,twelve,cluster1
27461,d,1,c,8,c,5,fifteen,cluster1
22102,b,1,h,4,d,4,fourteen,cluster1
13752,b,2,f,8,h,6,twelve,cluster0
17610,b,2,b,5,e,4,thirteen,cluster0
26546,b,1,g,7,c,5,fifteen,cluster1
18122,c,1,e,3,a,5,thirteen,cluster1
14496,c,2,e,3,g,8,twelve,cluster0
19579,d,1,c,6,e,7,thirteen,cluster1
13524,b,1,h,1,a,5,twelve,cluster1
18419,c,2,a,2,f,5,thirteen,cluster0
5516,c,2,d,4,e,1,eight,cluster0
6242,d,4,a,3,b,1,eight,cluster0
5765,d,1,g,1,h,5,eight,cluster1
6044,d,3,c,4,a,6,eight,cluster0
499,b,1,g,3,h,3,draw,cluster1
3919,c,1,a,2,f,1,six,cluster1
99,a,1,f,4,f,5,draw,cluster1
19698,d,1,e,2,b,3,thirteen,cluster1
3430,c,1,b,5,a,1,five,cluster1
22,a,1,d,2,d,1,draw,cluster1
11960,d,2,b,1,h,4,eleven,cluster0
11749,d,1,d,4,c,8,eleven,cluster1
13780,b,2,h,2,d,2,twelve,cluster0
5681,c,3,g,4,h,2,eight,cluster0
10251,d,4,g,5,g,7,ten,cluster0
6503,d,4,f,8,h,2,eight,cluster0
11325,c,2,g,1,e,1,eleven,cluster0
21547,b,1,b,7,h,7,fourteen,cluster1
11993,d,2,c,1,h,7,eleven,cluster0
27826,a,1,f,8,e,3,sixteen,cluster1
2488,d,3,e,8,d,8,draw,cluster0
16712,d,4,c,6,g,5,twelve,cluster0
25943,a,1,h,4,e,4,fifteen,cluster1
9731,d,3,a,8,a,3,ten,cluster0
18532,c,2,b,1,c,5,thirteen,cluster0
24203,d,1,a,3,g,3,fourteen,cluster1
26659,b,1,h,7,d,4,fifteen,cluster1
10467,b,1,b,2,h,2,eleven,cluster1
25142,d,1,h,4,d,5,fourteen,cluster1
21883,b,1,f,3,d,8,fourteen,cluster1
7493,d,2,d,5,a,6,nine,cluster0
12836,d,3,h,4,e,8,eleven,cluster0
13866,c,1,b,7,f,2,twelve,cluster1
7915,d,4,a,3,d,1,nine,cluster0
19791,d,1,e,8,a,6,thirteen,cluster1
3845,d,3,g,8,a,1,five,cluster0
17246,b,1,e,2,h,3,thirteen,cluster1
25586,a,1,b,1,g,5,fifteen,cluster1
22634,c,1,a,1,g,4,fourteen,cluster1
728,b,2,h,3,g,3,draw,cluster0
17700,b,2,d,7,h,5,thirteen,cluster0
21892,b,1,f,4,b,5,fourteen,cluster1
19486,d,1,a,5,d,8,thirteen,cluster1
24595,d,1,c,8,g,5,fourteen,cluster1
8998,c,2,f,4,h,7,ten,cluster0
18303,c,1,h,1,b,7,thirteen,cluster1
9429,d,2,a,7,d,8,ten,cluster0
6777,b,2,a,7,h,1,nine,cluster0
406,b,1,e,6,f,5,draw,cluster1
10498,b,1,c,5,b,3,eleven,cluster1
5620,c,3,d,6,f,1,eight,cluster0
10693,b,2,c,1,g,2,eleven,cluster0
20000,d,2,a,2,h,7,thirteen,cluster0
8739,c,1,c,5,a,8,ten,cluster1
12947,d,4,b,2,g,5,eleven,cluster0
9328,d,1,c,5,a,8,ten,cluster1
4526,b,1,h,2,f,1,seven,cluster1
18292,c,1,g,8,a,7,thirteen,cluster1
10347,a,1,c,4,g,3,eleven,cluster1
3461,c,3,d,2,f,1,five,cluster0
22715,c,1,a,4,e,7,fourteen,cluster1
13970,c,1,d,8,a,8,twelve,cluster1
19821,d,1,f,6,a,8,thirteen,cluster1
11590,c,3,g,1,e,1,eleven,cluster0
22815,c,1,a,8,f,5,fourteen,cluster1
10160,d,4,d,1,g,3,ten,cluster0
27675,a,1,b,2,f,4,sixteen,cluster1
4190,d,2,d,4,f,3,six,cluster0
5979,d,3,a,8,g,1,eight,cluster0
25212,d,1,h,7,e,7,fourteen,cluster1
20777,d,2,h,3,f,6,thirteen,cluster0
1245,c,2,d,7,c,7,draw,cluster0
23973,c,2,g,2,e,3,fourteen,cluster0
21384,b,1,a,5,a,3,fourteen,cluster1
23796,c,2,c,6,e,3,fourteen,cluster0
3917,b,2,d,2,h,1,six,cluster0
18076,c,1,e,1,a,4,thirteen,cluster1
23070,c,1,d,2,g,4,fourteen,cluster1
19623,d,1,d,4,g,7,thirteen,cluster1
15946,d,2,h,5,d,5,twelve,cluster0
14509,c,2,e,4,c,7,twelve,cluster0
3901,b,1,b,2,f,1,six,cluster1
17641,b,2,c,3,g,3,thirteen,cluster0
15435,d,1,g,7,a,3,twelve,cluster1
12700,d,3,e,8,b,8,eleven,cluster0
17355,b,1,f,2,b,7,thirteen,cluster1
22809,c,1,a,8,e,5,fourteen,cluster1
16956,a,1,h,6,e,2,thirteen,cluster1
15579,d,2,b,3,g,8,twelve,cluster0
1670,d,1,b,3,b,4,draw,cluster1
22306,b,2,c,1,g,6,fourteen,cluster0
10781,b,2,f,7,g,2,eleven,cluster0
1979,d,1,h,7,g,8,draw,cluster1
22496,b,2,g,1,e,3,fourteen,cluster0
3955,c,3,a,3,c,1,six,cluster0
9108,c,3,b,1,d,1,ten,cluster0
26217,b,1,c,7,f,3,fifteen,cluster1
10562,b,1,d,8,a,4,eleven,cluster1
11086,c,2,a,6,d,8,eleven,cluster0
24003,c,2,g,6,e,6,fourteen,cluster0
5282,c,1,a,6,h,1,eight,cluster1
19260,c,3,b,6,g,4,thirteen,cluster0
3005,c,3,a,6,c,1,two,cluster0
26318,b,1,d,8,d,2,fifteen,cluster1
18959,c,2,g,1,d,7,thirteen,cluster0
14303,c,2,b,6,b,8,twelve,cluster0
5307,c,1,b,5,h,1,eight,cluster1
10992,c,1,f,4,f,2,eleven,cluster1
98,a,1,f,4,f,3,draw,cluster1
11136,c,2,d,1,a,4,eleven,cluster0
26231,b,1,c,8,c,5,fifteen,cluster1
2869,c,2,g,8,a,1,one,cluster0
18004,c,1,d,1,c,4,thirteen,cluster1
9311,d,1,b,7,g,2,ten,cluster1
8889,c,2,c,5,e,2,ten,cluster0
17743,b,2,e,3,h,8,thirteen,cluster0
7431,d,1,h,4,g,2,nine,cluster1
24298,d,1,a,8,b,3,fourteen,cluster1
17416,b,1,f,7,g,4,thirteen,cluster1
23882,c,2,d,8,d,5,fourteen,cluster0
8377,a,1,g,7,h,3,ten,cluster1
18863,c,2,e,7,e,3,thirteen,cluster0
25496,d,2,h,6,f,5,fourteen,cluster0
16193,d,3,b,7,g,6,twelve,cluster0
14343,c,2,c,5,h,5,twelve,cluster0
1558,c,3,g,4,f,3,draw,cluster0
7500,d,2,d,7,a,8,nine,cluster0
21468,b,1,a,8,h,7,fourteen,cluster1
11454,c,3,c,8,h,3,eleven,cluster0
14445,c,2,e,1,h,7,twelve,cluster0
23646,c,1,h,8,c,4,fourteen,cluster1
24585,d,1,c,7,h,5,fourteen,cluster1
25997,b,1,a,3,f,5,fifteen,cluster1
17447,b,1,g,4,b,3,thirteen,cluster1
13111,d,4,g,8,g,4,eleven,cluster0
8439,b,1,b,8,f,1,ten,cluster1
5054,d,4,a,5,h,1,seven,cluster0
19360,c,3,f,2,e,5,thirteen,cluster0
23129,c,1,d,8,g,4,fourteen,cluster1
9998,d,3,g,5,g,2,ten,cluster0
26224,b,1,c,7,g,6,fifteen,cluster1
27709,a,1,c,2,f,4,sixteen,cluster1
26711,b,2,c,3,e,4,fifteen,cluster0
17815,b,2,h,5,f,5,thirteen,cluster0
5175,a,1,b,2,d,1,eight,cluster1
21231,a,1,h,1,d,2,fourteen,cluster1
9630,d,2,f,6,h,8,ten,cluster0
14673,c,2,g,5,c,8,twelve,cluster0
12619,d,3,e,1,g,4,eleven,cluster0
13904,c,1,d,2,c,6,twelve,cluster1
5305,c,1,b,5,a,7,eight,cluster1
24093,c,3,c,6,e,4,fourteen,cluster0
17706,b,2,d,8,h,7,thirteen,cluster0
14096,c,1,g,4,a,7,twelve,cluster1
13756,b,2,g,2,d,2,twelve,cluster0
15552,d,2,a,6,c,7,twelve,cluster0
25727,a,1,d,5,d,3,fifteen,cluster1
349,b,1,d,6,e,6,draw,cluster1
3126,d,3,d,8,d,1,two,cluster0
5032,d,3,h,3,g,1,seven,cluster0
16337,d,3,d,6,f,4,twelve,cluster0
4024,d,1,c,1,h,1,six,cluster1
21345,b,1,a,3,g,3,fourteen,cluster1
16311,d,3,d,1,e,7,twelve,cluster0
4998,d,3,g,3,h,6,seven,cluster0
12376,d,3,a,5,f,6,eleven,cluster0
23657,c,1,h,8,e,4,fourteen,cluster1
14083,c,1,f,7,g,5,twelve,cluster1
5444,c,2,b,4,h,1,eight,cluster0
10275,d,4,h,2,e,2,ten,cluster0
6547,d,4,g,7,d,1,eight,cluster0
10591,b,1,f,1,g,8,eleven,cluster1
17735,b,2,e,3,f,6,thirteen,cluster0
7210,c,2,h,7,d,8,nine,cluster0
14499,c,2,e,3,h,5,twelve,cluster0
11116,c,2,b,6,h,7,eleven,cluster0
19653,d,1,d,6,g,7,thirteen,cluster1
4746,d,1,g,4,b,2,seven,cluster1
24861,d,1,f,5,d,8,fourteen,cluster1
13150,d,4,h,8,f,5,eleven,cluster0
10659,b,2,a,1,h,2,eleven,cluster0
4595,c,2,a,3,f,1,seven,cluster0
2786,d,4,h,6,g,6,draw,cluster0
74,a,1,f,1,e,1,draw,cluster1
21267,a,1,h,7,g,2,fourteen,cluster1
21303,b,1,a,1,e,8,fourteen,cluster1
19078,c,2,h,1,c,5,thirteen,cluster0
951,c,1,e,6,e,5,draw,cluster1
24690,d,1,e,1,c,5,fourteen,cluster1
13197,a,1,c,4,f,3,twelve,cluster1
9837,d,3,e,2,h,3,ten,cluster0
13749,b,2,f,8,g,5,twelve,cluster0
1908,d,1,g,3,g,4,draw,cluster1
5477,c,2,c,4,a,4,eight,cluster0
22487,b,2,f,7,f,3,fourteen,cluster0
3169,c,3,e,3,c,1,three,cluster0
14501,c,2,e,3,h,7,twelve,cluster0
2063,d,2,b,7,c,6,draw,cluster0
23626,c,1,h,7,c,3,fourteen,cluster1
25645,a,1,c,1,d,3,fifteen,cluster1
5365,c,1,f,3,h,1,eight,cluster1
5404,c,2,a,4,e,1,eight,cluster0
27726,a,1,c,6,d,2,sixteen,cluster1
10240,d,4,f,7,h,6,ten,cluster0
12548,d,3,d,2,f,7,eleven,cluster0
22652,c,1,a,2,d,5,fourteen,cluster1
24417,d,1,b,4,g,7,fourteen,cluster1
17200,b,1,e,1,b,5,thirteen,cluster1
1295,c,2,e,7,d,7,draw,cluster0
26477,b,1,g,2,c,3,fifteen,cluster1
18611,c,2,b,4,g,4,thirteen,cluster0
8309,d,4,h,7,e,1,nine,cluster0
3458,c,3,c,2,f,1,five,cluster0
25235,d,1,h,8,d,8,fourteen,cluster1
4386,d,3,f,7,a,2,six,cluster0
10405,a,1,g,5,h,2,eleven,cluster1
26009,b,1,a,6,e,5,fifteen,cluster1
5875,d,2,c,7,h,2,eight,cluster0
21591,b,1,c,2,g,7,fourteen,cluster1
26035,b,1,b,2,d,2,fifteen,cluster1
1389,c,2,g,4,g,3,draw,cluster0
13539,b,1,h,5,f,1,twelve,cluster1
19517,d,1,a,8,h,6,thirteen,cluster1
16462,d,3,f,8,f,4,twelve,cluster0
22718,c,1,a,4,f,5,fourteen,cluster1
2493,d,3,f,1,f,2,draw,cluster0
26936,c,1,c,2,f,5,fifteen,cluster1
8284,d,4,h,3,e,1,nine,cluster0
800,c,1,b,5,a,5,draw,cluster1
26565,b,1,g,8,d,4,fifteen,cluster1
27435,d,1,c,6,f,4,fifteen,cluster1
10072,d,4,a,5,g,2,ten,cluster0
5203,b,1,b,3,h,1,eight,cluster1
6912,c,1,b,5,h,2,nine,cluster1
18288,c,1,g,6,f,8,thirteen,cluster1
13455,b,1,f,2,h,8,twelve,cluster1
11121,c,2,c,1,b,7,eleven,cluster0
26492,b,1,g,2,g,4,fifteen,cluster1
18977,c,2,g,2,c,6,thirteen,cluster0
351,b,1,d,7,c,6,draw,cluster1
24019,c,2,g,7,e,6,fourteen,cluster0
5767,d,1,g,2,a,2,eight,cluster1
8497,b,1,d,4,g,2,ten,cluster1
22882,c,1,b,3,f,6,fourteen,cluster1
927,c,1,e,3,e,2,draw,cluster1
24465,d,1,b,8,d,4,fourteen,cluster1
12005,d,2,c,4,h,6,eleven,cluster0
24708,d,1,e,2,e,5,fourteen,cluster1
9292,d,1,a,6,g,2,ten,cluster1
21618,b,1,c,4,h,4,fourteen,cluster1
6949,c,1,c,6,f,1,nine,cluster1
5838,d,2,b,6,h,2,eight,cluster0
1470,c,3,e,1,d,1,draw,cluster0
10090,d,4,a,8,f,3,ten,cluster0
17964,c,1,b,8,h,8,thirteen,cluster1
14913,c,3,c,4,g,6,twelve,cluster0
7123,c,2,e,3,a,7,nine,cluster0
19569,d,1,c,3,h,5,thirteen,cluster1
2491,d,3,e,8,f,8,draw,cluster0
11186,c,2,d,8,b,7,eleven,cluster0
22532,b,2,g,6,g,2,fourteen,cluster0
6934,c,1,c,3,a,7,nine,cluster1
13959,c,1,d,7,c,3,twelve,cluster1
14224,c,2,a,5,d,6,twelve,cluster0
21560,b,1,b,8,g,6,fourteen,cluster1
26480,b,1,g,2,d,3,fifteen,cluster1
1991,d,2,a,2,b,2,draw,cluster0
1419,c,2,g,8,f,8,draw,cluster0
14602,c,2,f,3,b,4,twelve,cluster0
26413,b,1,f,5,d,2,fifteen,cluster1
8557,b,1,h,4,g,1,ten,cluster1
23028,c,1,c,5,d,7,fourteen,cluster1
7626,d,3,c,1,g,3,nine,cluster0
16140,d,3,b,2,f,8,twelve,cluster0
21214,a,1,g,5,g,2,fourteen,cluster1
11293,c,2,f,4,h,4,eleven,cluster0
9524,d,2,d,4,c,7,ten,cluster0
5045,d,3,h,7,a,8,seven,cluster0
19597,d,1,d,2,g,7,thirteen,cluster1
3204,d,3,b,3,b,1,three,cluster0
19181,c,2,h,7,b,5,thirteen,cluster0
11689,d,1,c,2,f,2,eleven,cluster1
624,b,2,e,5,f,5,draw,cluster0
21553,b,1,b,8,e,8,fourteen,cluster1
10857,c,1,c,7,a,6,eleven,cluster1
23118,c,1,d,7,h,7,fourteen,cluster1
20654,d,2,g,4,g,6,thirteen,cluster0
12520,d,3,c,6,e,7,eleven,cluster0
5421,c,2,a,7,e,1,eight,cluster0
2548,d,3,g,2,f,3,draw,cluster0
12562,d,3,d,4,e,6,eleven,cluster0
16041,d,3,a,3,g,6,twelve,cluster0
6246,d,4,a,3,g,2,eight,cluster0
25622,a,1,b,6,g,5,fifteen,cluster1
27928,a,1,h,7,f,3,sixteen,cluster1
27190,c,1,f,8,e,5,fifteen,cluster1
796,c,1,b,4,c,3,draw,cluster1
20715,d,2,h,1,c,5,thirteen,cluster0
9752,d,3,b,6,f,8,ten,cluster0
17697,b,2,d,6,h,6,thirteen,cluster0
25160,d,1,h,5,f,6,fourteen,cluster1
8717,c,1,b,5,h,4,ten,cluster1
11441,c,3,c,1,h,6,eleven,cluster0
23660,c,1,h,8,e,7,fourteen,cluster1
10981,c,1,f,2,h,8,eleven,cluster1
9952,d,3,f,4,b,5,ten,cluster0
12624,d,3,e,2,b,5,eleven,cluster0
11663,d,1,b,8,f,2,eleven,cluster1
17969,c,1,c,3,h,3,thirteen,cluster1
20971,a,1,a,6,d,2,fourteen,cluster1
8864,c,2,b,2,f,2,ten,cluster0
25498,d,2,h,6,g,4,fourteen,cluster0
3012,c,3,b,8,c,1,two,cluster0
12939,d,4,b,1,g,6,eleven,cluster0
6451,d,4,f,4,b,2,eight,cluster0
7342,c,3,g,6,h,4,nine,cluster0
2814,c,3,e,1,c,1,zero,cluster0
15921,d,2,h,3,b,4,twelve,cluster0
1879,d,1,f,7,e,7,draw,cluster1
18192,c,1,e,8,f,3,thirteen,cluster1
9285,d,1,a,4,a,8,ten,cluster1
2365,d,3,b,3,a,2,draw,cluster0
21358,b,1,a,4,c,5,fourteen,cluster1
6941,c,1,c,4,b,8,nine,cluster1
28006,b,1,f,2,e,5,sixteen,cluster1
13322,b,1,d,1,a,5,twelve,cluster1
18127,c,1,e,3,d,7,thirteen,cluster1
6455,d,4,f,4,e,1,eight,cluster0
10438,a,1,h,8,e,1,eleven,cluster1
25022,d,1,g,8,b,7,fourteen,cluster1
8567,b,1,h,7,e,8,ten,cluster1
4831,d,2,g,5,a,3,seven,cluster0
20077,d,2,a,8,c,6,thirteen,cluster0
13163,a,1,a,4,f,3,twelve,cluster1
24409,d,1,b,4,f,4,fourteen,cluster1
14659,c,2,g,2,b,6,twelve,cluster0
444,b,1,f,4,e,4,draw,cluster1
21438,b,1,a,8,c,5,fourteen,cluster1
21228,a,1,g,8,f,1,fourteen,cluster1
7739,d,3,d,8,a,8,nine,cluster0
26083,b,1,b,5,d,5,fifteen,cluster1
8023,d,4,b,8,h,3,nine,cluster0
13201,a,1,c,8,h,2,twelve,cluster1
14306,c,2,b,6,d,8,twelve,cluster0
24846,d,1,f,4,f,7,fourteen,cluster1
2233,d,2,g,2,g,1,draw,cluster0
23284,c,1,f,4,b,5,fourteen,cluster1
13800,b,2,h,7,g,1,twelve,cluster0
13374,b,1,d,7,b,3,twelve,cluster1
3539,d,1,g,4,a,2,five,cluster1
4871,d,3,b,4,f,3,seven,cluster0
16165,d,3,b,4,d,7,twelve,cluster0
7327,c,3,f,8,f,1,nine,cluster0
27109,c,1,f,2,c,5,fifteen,cluster1
11560,c,3,f,4,h,5,eleven,cluster0
21124,a,1,e,2,h,2,fourteen,cluster1
21054,a,1,c,7,c,1,fourteen,cluster1
11084,c,2,a,6,a,3,eleven,cluster0
12143,d,2,e,3,g,8,eleven,cluster0
2719,d,4,g,2,f,3,draw,cluster0
14290,c,2,b,5,e,8,twelve,cluster0
17890,c,1,a,5,h,8,thirteen,cluster1
9467,d,2,c,3,b,4,ten,cluster0
8320,a,1,a,4,h,1,ten,cluster1
10369,a,1,d,7,g,1,eleven,cluster1
20915,d,3,f,7,c,6,thirteen,cluster0
24479,d,1,b,8,g,7,fourteen,cluster1
3445,c,1,h,4,a,3,five,cluster1
9564,d,2,e,6,a,3,ten,cluster0
19904,d,1,h,3,h,5,thirteen,cluster1
15923,d,2,h,3,b,6,twelve,cluster0
16753,a,1,a,2,f,2,thirteen,cluster1
12606,d,3,e,1,c,5,eleven,cluster0
23218,c,1,e,7,b,4,fourteen,cluster1
20573,d,2,g,1,e,7,thirteen,cluster0
3605,d,2,d,6,b,2,five,cluster0
3621,d,2,e,5,a,2,five,cluster0
8974,c,2,e,5,h,3,ten,cluster0
9735,d,3,a,8,b,3,ten,cluster0
8719,c,1,b,7,f,8,ten,cluster1
12394,d,3,a,8,c,8,eleven,cluster0
10648,b,1,h,4,f,2,eleven,cluster1
19388,c,3,g,2,f,6,thirteen,cluster0
1762,d,1,d,4,d,5,draw,cluster1
3523,d,1,f,3,h,2,five,cluster1
20909,d,3,f,6,c,5,thirteen,cluster0
5741,d,1,d,2,h,2,eight,cluster1
25390,d,2,e,6,c,5,fourteen,cluster0
23559,c,1,h,3,e,8,fourteen,cluster1
1218,c,2,c,8,b,8,draw,cluster0
23027,c,1,c,5,d,3,fourteen,cluster1
18214,c,1,f,3,b,7,thirteen,cluster1
656,b,2,f,5,e,4,draw,cluster0
13275,b,1,a,1,f,2,twelve,cluster1
19673,d,1,e,1,a,3,thirteen,cluster1
25765,a,1,d,8,f,4,fifteen,cluster1
1452,c,2,h,7,g,7,draw,cluster0
22301,b,2,c,1,f,3,fourteen,cluster0
18925,c,2,f,4,d,7,thirteen,cluster0
21117,a,1,e,1,h,4,fourteen,cluster1
15172,d,1,a,8,a,5,twelve,cluster1
12637,d,3,e,2,f,7,eleven,cluster0
23483,c,1,h,1,d,3,fourteen,cluster1
6781,b,2,b,3,d,2,nine,cluster0
20833,d,2,h,7,e,4,thirteen,cluster0
13633,b,2,d,1,h,5,twelve,cluster0
24337,d,1,b,1,d,3,fourteen,cluster1
11271,c,2,f,2,g,8,eleven,cluster0
15177,d,1,a,8,h,5,twelve,cluster1
22643,c,1,a,2,b,5,fourteen,cluster1
16673,d,3,h,7,e,6,twelve,cluster0
21443,b,1,a,8,d,3,fourteen,cluster1
10168,d,4,d,5,g,2,ten,cluster0
11140,c,2,d,1,c,4,eleven,cluster0
20229,d,2,b,8,e,7,thirteen,cluster0
9956,d,3,f,6,b,7,ten,cluster0
21042,a,1,c,5,e,1,fourteen,cluster1
19314,c,3,d,1,f,3,thirteen,cluster0
17364,b,1,f,3,b,7,thirteen,cluster1
25816,a,1,e,6,c,2,fifteen,cluster1
11493,c,3,e,1,h,7,eleven,cluster0
22528,b,2,g,5,e,5,fourteen,cluster0
23225,c,1,e,7,d,4,fourteen,cluster1
6113,d,3,d,5,h,3,eight,cluster0
22626,c,1,a,1,e,7,fourteen,cluster1
11566,c,3,f,5,g,3,eleven,cluster0
15541,d,2,a,5,f,7,twelve,cluster0
9608,d,2,f,3,h,3,ten,cluster0
13065,d,4,e,3,g,4,eleven,cluster0
3778,d,3,e,4,a,1,five,cluster0
10772,b,2,f,4,g,2,eleven,cluster0
21368,b,1,a,4,e,5,fourteen,cluster1
13964,c,1,d,7,h,3,twelve,cluster1
7133,c,2,e,6,g,1,nine,cluster0
10751,b,2,e,5,h,3,eleven,cluster0
9144,c,3,b,8,e,1,ten,cluster0
11109,c,2,b,4,b,8,eleven,cluster0
1098,c,1,h,3,g,4,draw,cluster1
27566,d,1,f,7,c,6,fifteen,cluster1
5146,d,4,g,4,c,2,seven,cluster0
19448,c,3,h,8,e,4,thirteen,cluster0
2213,d,2,f,7,e,7,draw,cluster0
13992,c,1,e,1,h,3,twelve,cluster1
4877,d,3,b,7,a,4,seven,cluster0
14205,c,2,a,3,h,8,twelve,cluster0
17239,b,1,e,2,f,6,thirteen,cluster1
9025,c,2,g,3,a,6,ten,cluster0
8408,b,1,a,6,e,1,ten,cluster1
26664,b,1,h,7,e,5,fifteen,cluster1
16415,d,3,f,3,b,5,twelve,cluster0
10238,d,4,f,7,g,5,ten,cluster0
3665,d,2,g,8,a,2,five,cluster0
22122,b,1,h,5,a,4,fourteen,cluster1
24644,d,1,d,6,g,3,fourteen,cluster1
21861,b,1,e,8,e,6,fourteen,cluster1
2955,c,2,d,2,a,1,two,cluster0
8089,d,4,c,8,g,1,nine,cluster0
13314,b,1,c,1,h,3,twelve,cluster1
1269,c,2,e,3,f,3,draw,cluster0
2171,d,2,e,8,d,8,draw,cluster0
2200,d,2,f,5,f,6,draw,cluster0
10154,d,4,c,8,f,3,ten,cluster0
16413,d,3,f,2,f,8,twelve,cluster0
11010,c,1,f,7,h,3,eleven,cluster1
10548,b,1,d,4,c,7,eleven,cluster1
9651,d,2,f,8,g,6,ten,cluster0
7082,c,2,d,2,h,2,nine,cluster0
10989,c,1,f,3,h,8,eleven,cluster1
26401,b,1,f,4,d,5,fifteen,cluster1
6667,b,1,c,2,a,8,nine,cluster1
18233,c,1,f,6,d,8,thirteen,cluster1
22675,c,1,a,3,c,5,fourteen,cluster1
8852,c,2,a,7,f,2,ten,cluster0
17977,c,1,c,5,h,5,thirteen,cluster1
9814,d,3,e,1,c,8,ten,cluster0
27731,a,1,c,6,f,3,sixteen,cluster1
18417,c,2,a,2,f,3,thirteen,cluster0
8653,b,2,f,3,d,2,ten,cluster0
14173,c,1,h,8,h,3,twelve,cluster1
21911,b,1,f,5,d,8,fourteen,cluster1
16258,d,3,c,3,e,8,twelve,cluster0
10105,d,4,b,5,g,3,ten,cluster0
20232,d,2,b,8,f,4,thirteen,cluster0
27796,a,1,f,3,c,3,sixteen,cluster1
11232,c,2,e,4,h,8,eleven,cluster0
10786,b,2,f,8,g,3,eleven,cluster0
1770,d,1,d,5,d,6,draw,cluster1
11194,c,2,e,1,a,8,eleven,cluster0
11765,d,1,e,2,b,2,eleven,cluster1
12584,d,3,d,5,f,7,eleven,cluster0
11343,c,2,g,5,g,2,eleven,cluster0
26572,b,1,g,8,e,6,fifteen,cluster1
27609,d,1,g,2,e,4,fifteen,cluster1
16906,a,1,f,5,h,8,thirteen,cluster1
19631,d,1,d,5,b,5,thirteen,cluster1
9559,d,2,e,5,g,8,ten,cluster0
25260,d,2,a,2,e,5,fourteen,cluster0
25510,a,1,a,2,g,6,fifteen,cluster1
27125,c,1,f,3,d,3,fifteen,cluster1
4132,d,2,b,3,g,1,six,cluster0
20325,d,2,c,4,f,6,thirteen,cluster0
17338,b,1,e,8,g,7,thirteen,cluster1
12209,d,2,f,3,a,6,eleven,cluster0
15974,d,2,h,8,a,6,twelve,cluster0
1395,c,2,g,5,f,5,draw,cluster0
10856,c,1,c,7,a,5,eleven,cluster1
25950,a,1,h,4,h,6,fifteen,cluster1
7516,d,2,f,4,g,7,nine,cluster0
10436,a,1,h,8,c,1,eleven,cluster1
6096,d,3,d,2,b,7,eight,cluster0
20416,d,2,e,1,e,5,thirteen,cluster0
12688,d,3,e,7,f,3,eleven,cluster0
12274,d,2,h,2,h,8,eleven,cluster0
2043,d,2,b,5,a,5,draw,cluster0
6447,d,4,f,3,e,1,eight,cluster0
10662,b,2,a,4,d,2,eleven,cluster0
23619,c,1,h,7,a,5,fourteen,cluster1
27598,d,1,g,1,d,5,fifteen,cluster1
22911,c,1,b,4,h,6,fourteen,cluster1
18832,c,2,e,2,e,4,thirteen,cluster0
7331,c,3,g,1,h,3,nine,cluster0
15474,d,1,h,5,d,4,twelve,cluster1
9380,d,1,f,7,a,8,ten,cluster1
13450,b,1,f,2,g,6,twelve,cluster1
11282,c,2,f,3,g,7,eleven,cluster0
13324,b,1,d,1,b,4,twelve,cluster1
26878,c,1,b,6,c,3,fifteen,cluster1
13875,c,1,c,3,h,7,twelve,cluster1
12977,d,4,b,8,g,6,eleven,cluster0
12256,d,2,h,1,a,5,eleven,cluster0
10776,b,2,f,5,g,1,eleven,cluster0
1414,c,2,g,7,g,8,draw,cluster0
25830,a,1,e,6,g,5,fifteen,cluster1
21389,b,1,a,5,c,4,fourteen,cluster1
17833,c,1,a,1,a,5,thirteen,cluster1
20847,d,2,h,8,c,6,thirteen,cluster0
16696,d,3,h,8,g,5,twelve,cluster0
26478,b,1,g,2,c,4,fifteen,cluster1
17005,b,1,a,5,d,6,thirteen,cluster1
23514,c,1,h,2,c,7,fourteen,cluster1
8356,a,1,d,6,h,1,ten,cluster1
