@relation 'krkopt_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1_clustered-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0'

@attribute Instance_number numeric
@attribute -0.672whitekingfile=d-0.486whitekingrank+0.346whitekingfile=b+0.305whitekingfile=c+0.225whitekingfile=a... numeric
@attribute '-0.733whitekingfile=c+0.488whitekingfile=b+0.26 whitekingfile=a-0.188whitekingrank+0.187blackkingfile=d...' numeric
@attribute -0.491blackkingrank+0.383whitekingfile=a-0.318blackkingfile=b+0.287blackkingfile=g+0.275blackkingfile=f... numeric
@attribute 0.788blackkingfile=h-0.37blackkingfile=g-0.336blackkingfile=f-0.249whiterookfile=h+0.128whiterookfile=g... numeric
@attribute 0.658blackkingfile=g-0.644blackkingfile=f-0.264whiterookfile=g+0.259whiterookfile=f+0.071blackkingrank... numeric
@attribute 0.405whiterookfile=e+0.396blackkingfile=c-0.341blackkingfile=e-0.322whiterookfile=a-0.31whiterookfile=c... numeric
@attribute 0.593whiterookfile=e-0.378blackkingfile=e+0.271whiterookfile=a-0.269whiterookfile=h-0.266whiterookfile=g... numeric
@attribute -0.683whiterookfile=a+0.476whiterookfile=c+0.377blackkingfile=a-0.259blackkingfile=c-0.17whiterookfile=h... numeric
@attribute '-0.717whiterookfile=b+0.341whiterookfile=f+0.334whiterookfile=g+0.277whiterookfile=h+0.24 whiterookfile=e...' numeric
@attribute -0.574whiterookfile=d-0.539whiterookfile=h+0.368whiterookfile=f+0.248whiterookfile=g+0.199whiterookfile=a... numeric
@attribute -0.563whiterookfile=d+0.511whiterookfile=h-0.463whiterookfile=g+0.243whiterookfile=c+0.179blackkingfile=h... numeric
@attribute -0.649whiterookfile=f+0.543whiterookfile=g-0.275whiterookfile=d-0.265blackkingfile=f+0.229whiterookfile=c... numeric
@attribute -0.612whiterookfile=c-0.421blackkingfile=c+0.328whiterookfile=b-0.302whitekingfile=a+0.288whitekingfile=b... numeric
@attribute -0.709blackkingfile=e-0.493whiterookfile=e+0.212blackkingfile=f+0.168blackkingfile=a+0.167whiterookfile=f... numeric
@attribute '0.626blackkingfile=a-0.532blackkingfile=b+0.332whiterookfile=a-0.268whiterookfile=b+0.17 whitekingfile=a...' numeric
@attribute -0.808blackkingfile=d+0.294blackkingfile=c+0.265whitekingfile=b-0.258whiterookfile=d-0.154whitekingfile=a... numeric
@attribute 0.593blackkingfile=b+0.401whitekingfile=a+0.322blackkingfile=a-0.319blackkingfile=c-0.288whitekingrank... numeric
@attribute '0.969whiterookrank-0.141blackkingrank+0.12 blackkingfile=c-0.076whiterookfile=d-0.061whitekingfile=a...' numeric
@attribute '0.74 blackkingrank-0.395blackkingfile=c+0.225blackkingfile=f-0.209blackkingfile=b+0.194whiterookrank...' numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
24145,-0.803366,0.55397,-0.006467,-0.949304,1.816761,-0.63062,1.013193,-2.210424,-0.536292,0.734074,-0.23551,0.67424,-0.262941,0.544921,0.892775,0.390483,0.425704,-1.735344,1.059165,fourteen,cluster2
7290,0.342305,-1.684239,1.704713,1.969695,-0.059972,-1.079004,0.805201,0.358669,-0.251857,-2.112774,-1.088114,-0.623557,0.664939,0.406159,-0.102013,-0.928658,-0.490231,1.047937,-0.764007,nine,cluster3
25857,1.922136,1.16829,1.904063,-0.008658,-0.01728,1.286734,-0.307349,0.287743,0.61182,0.247913,0.004608,-0.128431,-1.121829,-3.998443,1.42589,-0.625204,1.436597,1.455325,0.639282,fifteen,cluster4
17934,1.185685,-1.585683,0.017405,-0.710586,-1.630643,1.31348,-0.085103,0.102521,-2.222572,0.696144,0.189038,-0.696384,0.493324,0.657732,-1.506626,0.52288,0.000338,-0.224265,1.778171,thirteen,cluster2
2164,-1.075473,0.86282,-1.545411,0.164313,0.150281,1.812598,1.623014,0.409325,0.375434,0.728461,0.591308,0.219394,0.054223,-1.005165,0.231922,-2.674585,-1.045562,1.061381,1.323452,draw,cluster1
3100,0.220331,-1.756203,0.221675,-0.688511,0.080486,1.464787,-1.086038,-1.31487,0.545531,-1.865572,1.07522,0.117995,-0.827402,0.353371,0.037512,0.745694,-1.349194,1.832542,-2.725291,two,cluster1
11083,0.698174,-1.518741,0.908263,-0.976971,-1.81254,-0.82973,1.376556,-2.099153,-0.500462,0.916064,0.457418,-0.535585,-0.403669,0.958794,0.442871,0.081595,0.157484,0.107146,0.383317,eleven,cluster2
2416,-1.877006,0.269005,-0.788559,0.169405,0.131729,0.372608,-0.413746,0.49795,-0.994612,-0.463595,0.077041,0.360993,-3.344507,0.262946,0.259988,1.041677,-1.725618,0.903047,-1.208367,draw,cluster1
6814,1.081957,1.377988,1.009168,1.829273,-0.137164,-1.377408,1.0312,0.452689,-0.104257,-2.038277,-1.169933,-0.746164,1.450907,0.29955,-0.046511,0.089623,-0.664215,-1.417434,-1.736623,nine,cluster3
18893,0.710783,-1.746303,-1.194287,0.67332,1.041852,1.284455,-1.015057,-0.781863,0.774032,0.789391,-0.370332,-2.167005,-1.710405,0.758556,-0.221597,1.028195,-1.460887,-0.561629,-1.250196,thirteen,cluster4
10660,0.931672,1.406088,0.720027,-1.256492,1.614474,-1.631889,1.543639,-1.924042,-0.380228,0.897949,-0.088321,0.698992,0.8188,0.657105,0.589636,0.936127,-0.148413,-0.931995,-1.041917,eleven,cluster2
13335,1.152655,1.299174,-1.431075,-0.284553,-0.147185,-1.525351,1.019791,0.208844,0.038793,-1.88599,-1.856999,-0.922073,0.567112,-0.382674,-1.710358,-0.282269,1.634376,-1.119915,-1.716527,twelve,cluster0
12477,-1.854644,0.012684,0.465966,2.220124,0.110504,0.589832,-0.471233,0.146601,-2.324903,-0.103891,0.528692,0.075406,1.288678,-0.010335,-0.983569,0.427563,-0.257421,1.240142,1.26326,eleven,cluster2
26350,1.015269,1.35467,-1.944805,-0.153361,-0.039369,0.217502,2.432705,0.429229,0.92572,0.079607,0.04011,-0.042082,0.344096,-1.796411,-1.866899,0.531956,1.697833,0.864961,-0.669526,fifteen,cluster0
18970,0.722891,-1.467814,0.904225,-0.595537,1.002843,0.151233,-0.303648,-0.165359,1.264082,1.068537,-1.691416,2.321781,0.363345,0.925102,-0.64172,0.241068,-0.350062,-1.381494,-0.175137,thirteen,cluster3
11064,0.483748,-2.281456,-1.391147,-0.056531,-0.01053,-0.672758,0.939835,-0.973488,-0.559495,0.756458,0.582824,0.265581,0.419619,1.001264,2.687651,0.368247,1.119001,-1.72562,0.1535,eleven,cluster0
23400,1.240469,-1.539834,-1.433703,0.690535,-0.536207,1.748517,-1.058664,-1.061381,0.622655,0.357119,-1.929414,1.373837,-1.505199,0.664478,-0.114667,1.057529,-1.095798,0.235688,-0.92005,fourteen,cluster4
13386,1.588512,1.184046,-1.859987,0.140974,0.14192,0.43826,0.379855,-0.461731,-0.936811,-2.313294,-2.433146,-1.195227,-0.762348,0.309754,0.255216,0.987191,-1.544777,1.638725,-0.924597,twelve,cluster1
5964,-1.820675,0.336868,1.628583,-1.224734,1.626008,-1.290477,0.990507,-2.017321,-0.518088,0.814472,-0.161664,0.6781,0.168159,0.360345,1.020844,0.051819,0.213256,0.750942,-0.540416,eight,cluster2
19965,-1.091869,0.812141,-1.658093,0.112431,0.09656,-0.228664,0.682115,-2.265111,-0.715378,1.121679,0.755396,0.315969,-0.186466,0.645649,1.06229,-2.612522,-0.66222,-1.702927,0.815525,thirteen,cluster1
13246,1.516605,1.487524,2.659929,2.520053,0.856531,0.658149,-1.456272,0.086884,0.978901,0.481344,0.332984,-1.955341,-0.883655,0.386091,0.568845,-0.311698,2.0568,1.145947,-0.045886,twelve,cluster4
20783,-1.726806,0.267027,-1.11825,-0.882144,-0.050775,-0.043168,-0.688711,-0.770819,1.125406,-1.82399,1.329274,0.280813,0.156208,-0.39971,-1.734916,-0.154765,1.994551,-0.11152,-0.741208,thirteen,cluster0
12255,-1.493975,-0.217615,-0.91936,-0.943341,-0.0894,0.708084,-1.035558,0.655915,0.822886,-1.483009,1.612777,0.359312,1.293942,0.619005,2.102141,0.578143,0.964801,-1.491309,-0.541977,eleven,cluster0
24656,-0.641275,0.553202,0.639447,-1.067388,1.738053,-0.434844,0.532175,0.30952,-0.484366,-1.717902,-2.340637,-0.306609,0.18561,0.33638,0.237547,-0.542477,0.077484,0.742544,0.860038,fourteen,cluster3
15796,-0.886979,0.043592,-0.815704,-0.003053,0.003728,0.373419,0.526848,0.322206,0.577847,0.282225,0.165535,-0.008862,-0.107692,-3.646899,0.559418,0.086945,-0.863424,0.478465,1.993864,twelve,cluster1
1003,1.238128,-1.361862,0.202393,-0.522564,-0.946218,0.150739,-0.240226,0.168031,1.027235,1.32953,0.181358,-2.602247,-0.472782,1.334883,-0.77836,0.334985,-0.107923,0.128815,1.230849,draw,cluster3
15827,-1.292517,0.54941,1.243941,-1.095745,1.736806,1.044158,1.921563,0.577925,0.651001,0.460136,-0.333209,0.56944,0.263676,-1.262588,0.191576,0.133443,-0.015151,1.729127,0.146203,twelve,cluster3
19731,-0.559562,1.061238,-1.824391,0.19132,0.175672,2.055942,1.596796,0.358183,0.473973,0.796772,0.592513,0.199469,-0.047819,-1.013088,0.281095,-2.562163,-0.833509,-0.662114,1.173064,thirteen,cluster1
11710,-1.014966,0.277993,-0.849297,-0.387691,-0.224288,-0.764884,-0.197232,2.761446,-0.828528,-0.007342,0.732757,0.661367,-1.192717,0.737602,2.265447,0.506208,1.234377,0.898048,-0.243007,eleven,cluster2
18554,0.666638,-1.897016,-0.942587,0.3851,0.294055,2.347139,-0.892684,-0.791277,-2.43525,0.214865,-0.345329,-0.276823,-0.658038,0.009797,-0.853716,1.153561,-1.238389,-0.789454,-1.361034,thirteen,cluster1
5926,-1.271206,0.54932,1.067392,1.21022,-0.046129,0.219827,-0.714772,-0.495749,0.890946,-2.024416,1.962634,0.431444,0.919018,0.31026,0.001356,0.258708,0.031236,-0.009466,-0.486761,eight,cluster3
9745,-1.867103,-0.02792,0.228119,2.308998,0.166803,0.742494,-0.445855,0.05266,-2.193207,-0.04016,0.56396,0.087528,1.260701,-0.003067,-1.050243,0.5155,-0.413118,-0.52094,1.252394,ten,cluster2
17314,1.462526,1.632744,0.553495,-1.134998,-1.880003,0.811781,2.522578,0.730298,0.682233,0.580193,0.198208,-0.764749,0.658542,-0.820165,-0.274621,0.978212,-0.293434,1.317937,-0.240478,thirteen,cluster3
7974,-2.374733,-0.04964,1.569562,2.089657,0.019901,0.402957,-0.488008,0.145201,-1.962494,0.17842,0.671957,0.074674,1.601124,-0.216968,-0.886951,0.331763,-0.487447,-1.031991,-0.752535,nine,cluster2
24572,-0.837899,0.81531,0.110797,-0.949374,-1.799263,-0.467734,0.351241,1.368654,-0.663132,0.115424,0.621275,-0.086334,-2.252057,0.867154,-0.295674,0.492153,-0.21772,-0.192632,1.45137,fourteen,cluster2
10775,0.941849,1.232617,-0.694289,2.476586,0.846766,-0.814264,-0.040474,0.249294,1.022239,0.554113,0.577032,-1.793883,0.886952,1.035185,-0.782658,1.186505,-0.841588,-0.214969,0.872596,eleven,cluster3
5970,-1.826283,0.312403,1.618597,-1.162742,-1.935274,-1.080096,1.059266,-2.019222,-0.568998,0.868203,0.309712,-0.667,-0.123169,0.527544,0.928481,0.071882,0.190233,1.110834,-0.266489,eight,cluster2
14372,1.07253,-1.186695,-1.249568,0.151479,0.114276,0.052396,0.539483,0.171725,-0.483244,-1.204866,-1.139657,-0.516027,0.1457,0.804807,-0.102898,-3.608615,-1.321348,-0.565674,0.66258,twelve,cluster1
8457,1.211089,1.109204,-1.711844,-0.367277,-0.211068,-1.222637,0.405245,2.828399,-0.695501,0.048265,0.82918,0.713237,-0.4718,1.056687,1.723041,1.351862,0.529602,-0.397862,-0.519999,ten,cluster2
2309,-1.279498,0.441682,0.422114,1.341131,0.036622,0.318597,-0.670149,-0.546946,0.754179,-2.159286,1.914684,0.452824,0.782051,0.43194,-0.133564,0.324166,-0.09083,0.65188,0.670451,draw,cluster3
23783,0.906414,-0.715326,-0.666763,-0.062382,-0.032494,-0.492336,0.203415,1.405946,-0.585767,0.6753,1.372222,1.008005,-1.792565,1.003628,-0.294089,-2.778707,-1.258647,-0.698379,-0.495441,fourteen,cluster4
2588,-1.829985,0.086021,0.090795,-0.397701,-2.477832,0.384475,-0.444306,-0.234243,0.888829,0.798525,-1.461325,0.896937,0.039241,0.933082,-0.571037,0.427766,-0.66623,0.817538,2.007501,draw,cluster3
15581,-1.352266,-0.045164,-1.578572,0.428365,0.324376,2.461969,-1.16557,-0.82036,-2.696509,-0.028286,-0.59005,-0.394314,-0.714173,-0.214686,-0.536049,1.341753,-1.155956,0.300672,-0.090897,twelve,cluster1
5729,-1.006143,-0.200064,-1.151739,-0.18645,-0.076412,1.08242,-0.934711,1.489378,-2.532722,0.435667,0.095087,-0.079714,1.590366,0.217821,1.459009,0.690934,1.599815,1.232568,0.525798,eight,cluster2
10148,-2.38981,0.35615,1.772353,-1.133856,-1.940649,-1.141299,0.386903,1.469539,-0.497802,0.261113,0.76213,-0.047215,-1.735526,0.676367,-0.297403,0.171509,-0.871852,0.982226,-0.263648,ten,cluster2
24682,-0.651645,0.444551,-0.010707,-0.926784,1.826958,-0.310417,0.579049,0.24185,-0.583143,-1.829482,-2.377604,-0.284158,0.052431,0.450927,0.097977,-0.462851,-0.069227,0.979276,1.932264,fourteen,cluster3
19996,-1.329658,0.315961,0.039542,-0.897131,1.841515,-0.74696,1.062538,-2.23675,-0.541124,0.706203,-0.21243,0.705217,-0.192664,0.567247,0.781577,0.35183,0.082598,-1.348316,1.283675,thirteen,cluster2
24749,-0.984175,-0.033279,-1.31518,-0.144468,-0.033994,1.500906,1.51388,1.749387,0.411658,0.282831,0.198884,-0.000842,0.670864,-1.018038,2.421067,0.467571,1.283265,1.080441,0.549843,fourteen,cluster0
18025,1.354807,-1.482434,0.178839,-0.850463,1.872315,-0.273873,0.889186,0.181891,-0.28643,-1.59861,-2.128242,-0.148845,0.029882,0.73275,-0.325137,-0.560177,-0.315187,-1.085332,1.150314,thirteen,cluster3
2710,-2.345759,-0.057403,0.568292,-0.546395,2.617517,-0.391314,-0.490334,0.10817,1.035399,1.159917,-0.386923,-1.308786,0.160917,0.838425,-0.52823,0.31877,-0.901889,0.572184,1.244322,draw,cluster3
10629,1.477704,1.6146,0.456043,-0.801616,-2.716542,-0.192087,-0.043269,0.086595,1.077117,1.039873,-1.381056,0.837669,0.870809,1.006959,-0.593306,1.134801,-0.292793,-0.027436,-0.523015,eleven,cluster3
4279,-1.846357,0.154851,1.319837,2.058502,0.008373,0.492351,-0.527729,0.192899,-2.091894,0.10699,0.607269,0.048326,1.476352,-0.182087,-0.809876,0.359176,-0.127526,-0.207804,-0.393005,six,cluster2
3046,-0.238246,-1.732314,0.077556,-0.203199,-0.090619,0.253344,2.171306,0.37833,1.122802,0.293561,0.262874,0.070883,-0.090084,-1.925105,-1.773058,-0.627558,1.723555,1.545439,-1.956798,two,cluster1
12068,-1.373076,-0.361313,-0.964033,-0.192774,-0.097676,-0.359576,0.162184,1.507575,-0.576343,-1.786648,-1.705772,-0.844157,0.91345,0.468096,2.427637,-0.382378,0.868874,0.269193,0.226404,eleven,cluster0
23567,1.244295,-1.333674,0.247891,-1.649498,1.849826,0.665495,-0.319809,-0.587403,0.922851,-1.411423,1.135395,1.049271,0.391432,0.919329,-0.627382,0.329503,-0.096036,-0.722765,0.806865,fourteen,cluster3
19746,-0.366913,0.244034,-1.084932,0.004566,0.016812,0.565446,0.496129,0.304011,0.600406,0.303956,0.144775,-0.030928,-0.217311,-3.640554,0.617892,0.171031,-0.602081,-0.395803,2.013448,thirteen,cluster1
3196,-1.513768,-0.256314,-0.018888,-0.37508,-0.203935,0.741595,-0.96499,1.586819,-2.398252,0.578236,0.172458,-0.086869,1.880083,0.053992,1.583528,0.510125,1.517657,1.508117,-0.980078,three,cluster2
16392,-1.835462,0.151079,0.487918,-0.488107,-0.937754,0.0637,-0.459667,0.050229,1.17927,1.357969,0.116285,-2.67951,-0.181747,0.947629,-0.532646,0.448325,-0.705028,-1.57802,0.868807,twelve,cluster3
3978,-0.782615,0.702211,0.876658,-1.169089,1.677711,-0.882051,0.943192,-2.065287,-0.531221,0.805214,-0.222827,0.640737,-0.097997,0.415973,1.094369,0.237088,0.703467,-0.635608,-0.087181,six,cluster2
22745,1.476173,-0.756037,-0.805892,-0.120349,-0.045579,-0.508108,0.869026,-2.033395,-0.770932,1.21252,0.886858,0.385008,-0.191573,0.876207,0.945745,-2.920839,-0.122628,0.704071,-0.243323,fourteen,cluster4
27038,1.808074,-1.654203,0.108664,-0.257133,-0.176702,-1.523163,-0.664155,0.260968,-0.36717,-1.628102,-1.606455,-0.803063,0.027745,-1.938129,0.498617,-0.958899,-0.52617,0.350719,0.461189,fifteen,cluster4
10452,1.464861,1.591346,0.152534,1.838652,-0.11921,-1.689057,1.454491,-1.887771,-0.5895,0.155948,0.782646,0.199772,0.847276,0.600043,0.722992,0.936652,0.241083,0.325776,-0.498074,eleven,cluster2
13603,1.163883,1.820692,-0.492893,-0.267742,-0.138558,0.510471,-0.356349,0.457126,-2.311808,1.149054,0.642245,0.128598,2.035896,0.27048,-0.883305,-1.869854,-0.952194,0.84323,-1.525237,twelve,cluster4
21781,1.252255,0.872053,-1.736164,-0.233945,-0.0903,0.917437,2.081356,1.888909,0.547221,0.374007,0.301649,0.034276,1.474254,-0.763428,1.979459,1.236528,0.717372,0.334399,-0.300322,fourteen,cluster0
26949,1.631588,-1.291484,0.041314,-0.33039,-0.234567,-1.943467,-0.953349,1.427519,-0.568471,0.140484,0.868457,0.74342,-2.0437,-1.624761,0.167856,-0.049365,-0.61018,0.454746,0.375394,fifteen,cluster4
4573,1.375552,-1.299663,1.270557,-1.100959,1.713886,-0.524017,0.807312,0.32213,-0.185118,-1.45146,-2.084933,-0.188047,0.245533,0.553729,-0.08477,-0.716501,-0.029594,-0.772196,-0.495085,seven,cluster3
2890,-1.849521,0.007236,0.204433,0.099131,0.107949,1.996716,-1.242723,-0.65525,-2.463262,0.225864,-0.475711,-0.423919,-0.291278,-0.493062,-0.27196,1.081317,-1.091403,0.339489,-2.668999,one,cluster1
6787,0.918449,1.264674,0.649128,1.937869,-0.05946,-0.001724,0.000025,0.380119,-2.085731,0.126736,0.645344,0.057096,2.154969,0.107404,-1.17441,1.155546,-0.333497,-0.129659,-0.88364,nine,cluster2
18714,1.096992,-1.568071,-0.140772,-0.208731,-0.165821,-1.958462,-0.883128,1.340199,-0.517586,0.129763,0.90484,0.784378,-2.008976,-1.5809,-0.000716,-0.028417,-1.059693,-0.070081,0.75901,thirteen,cluster1
24589,-0.567518,1.487234,-0.679099,-0.25067,-0.140445,-0.488226,-0.174693,1.536752,-0.895375,0.478439,1.097459,0.832804,-1.800951,0.670809,0.292946,-2.688161,-0.587819,1.466443,-0.182094,fourteen,cluster4
9543,-1.512556,-0.203241,-0.856863,-0.144025,-0.041846,1.4128,1.541728,1.696791,0.6373,0.430271,0.2942,0.019807,0.846343,-1.102991,2.382766,0.437229,0.931173,-0.530347,-0.308739,ten,cluster0
25823,1.909683,1.093157,1.457625,0.110928,0.058398,1.438108,-0.270098,0.198701,0.647274,0.235633,0.009249,-0.110609,-1.200512,-3.941103,1.320443,-0.534338,1.273071,0.480844,1.127469,fifteen,cluster4
11422,0.166326,-1.769097,1.524011,2.105742,0.035271,0.451919,-0.224344,0.18236,-1.90915,0.267991,0.823684,0.180427,1.442438,0.121138,-1.21904,0.219345,-0.299552,-0.998571,-0.919995,eleven,cluster2
5607,0.333337,-1.66703,2.012729,-1.137217,1.67449,-0.881126,0.859128,0.337149,-0.096005,-1.395621,-2.001805,-0.148544,0.519266,0.483834,-0.167595,-0.873433,-0.569095,-0.234874,-1.118292,eight,cluster3
23158,1.463497,-0.78859,-1.178654,0.128668,0.133045,1.889795,1.865181,0.420213,0.659252,0.993343,0.81527,0.314818,0.000739,-0.774337,-0.027271,-2.778692,-0.866653,-0.903013,0.0729,fourteen,cluster4
18607,0.671834,-1.6795,0.927037,-0.839423,-1.720326,1.048342,-0.096756,0.15544,-2.070374,0.832573,0.26873,-0.694628,0.743698,0.522573,-1.43483,0.387504,-0.163583,-0.435956,0.516388,thirteen,cluster2
10028,-2.271778,-0.083681,-1.741898,-0.650592,0.087496,0.067553,-0.583489,-0.930708,1.173755,-1.87028,1.359316,0.338523,0.108459,-0.291374,-2.004284,-0.057119,1.406156,-1.186216,0.215581,ten,cluster0
5886,-1.159275,0.422831,1.330735,-1.146125,1.680056,-0.649954,0.536897,0.334391,-0.352431,-1.610902,-2.269607,-0.297012,0.392855,0.237025,0.261269,-0.646588,-0.143555,0.468225,-0.072665,eight,cluster3
17696,1.075748,1.236833,0.160173,1.981201,-0.041186,-1.305585,1.085446,0.422864,-0.375256,-2.272448,-1.259492,-0.720155,1.259444,0.478436,-0.215554,0.143842,-0.769466,0.455126,0.004628,thirteen,cluster3
7939,-1.910308,-0.150067,1.148227,-0.440257,-0.310271,-2.453416,-0.471737,-2.086557,-0.492226,0.791411,0.409809,0.074822,0.165192,-2.245136,1.618653,-0.266353,-0.553648,0.75031,-0.686818,nine,cluster1
21646,1.679287,2.466686,-0.65852,-0.450039,-0.266275,-1.197411,0.357783,1.748843,-0.757277,0.605186,1.206564,0.851171,-0.91509,0.860946,-0.047866,-1.995902,-1.01483,1.270269,-1.605432,fourteen,cluster4
25778,1.475084,1.446685,2.614641,-0.723205,1.955139,2.462912,1.20362,0.243389,0.867316,0.435564,-0.458247,0.505476,-0.978936,-1.456379,0.732406,-0.277773,1.745002,-1.066685,0.086209,fifteen,cluster4
2883,0.437878,-1.00974,0.436892,-0.107986,-0.033094,1.332571,1.851498,0.547423,0.829415,1.166902,0.933044,0.32296,0.446993,-0.98745,0.082197,-3.060683,-1.17768,-0.115183,-1.866627,one,cluster1
948,1.475956,-0.747986,-0.940808,0.039794,0.076747,1.737133,1.839804,0.514154,0.527556,0.929613,0.780002,0.302696,0.028716,-0.781606,0.039403,-2.866629,-0.710956,0.858069,0.083766,draw,cluster1
16277,-1.892567,0.372809,0.406531,-0.866046,-1.762981,-0.673469,0.440308,1.294631,-0.538565,0.158983,0.709044,-0.029008,-2.057008,0.854599,-0.483947,0.426087,-0.920746,-0.629791,1.316349,twelve,cluster2
21901,1.272355,0.854969,-1.829298,0.021986,0.621232,-0.538073,-0.487357,1.621842,0.850112,1.124659,0.18383,-1.933707,1.345178,1.214057,1.644869,1.348693,0.78678,0.289738,-0.298516,fourteen,cluster0
21705,1.595768,1.506164,0.640289,-1.185378,-1.936753,-0.882331,1.137912,0.486764,-0.321199,-1.490845,-1.73819,-1.631201,0.787721,0.679448,-0.204928,0.19818,-0.421839,0.057035,-0.459347,fourteen,cluster3
894,1.36476,-1.610704,-1.026237,0.24698,0.205743,0.982585,0.103891,-0.616691,-0.793388,-2.167459,-2.288868,-1.103944,-1.548945,0.308296,0.326435,0.075475,-1.143081,0.807399,-1.100475,draw,cluster1
25860,1.470952,1.306541,1.770522,-0.58097,2.044964,2.509077,1.255615,0.230038,0.558328,0.178104,-0.558788,0.530415,-1.174186,-1.270359,0.568013,-0.237722,1.664396,1.230489,1.912447,fifteen,cluster4
19642,-1.075472,0.432421,-0.781997,-0.264562,-0.134872,-1.043228,0.431438,0.130316,-0.152487,-1.994317,-1.973067,-0.967173,-0.200724,-0.658821,-1.211376,-1.110827,2.306677,0.537981,-1.025468,thirteen,cluster0
24452,-0.802717,0.509959,0.701467,-1.029909,1.770845,0.917757,-0.524998,0.243625,-2.311345,0.575842,-0.475089,0.484182,0.987298,0.051225,-0.808155,0.503421,0.448505,0.881732,0.799902,fourteen,cluster2
18340,1.492465,-0.797902,-1.216773,-0.719116,0.054726,1.056787,-0.723358,-0.538296,0.65489,-1.036387,2.078935,0.648971,0.429396,0.983328,-0.284645,-2.708618,-0.709802,0.259093,0.264595,thirteen,cluster1
4589,1.243633,-1.392219,-0.318299,2.649905,-0.635782,0.244152,-0.343671,-0.213232,0.994023,0.238245,-0.846434,1.846082,0.262431,0.975452,-0.652584,0.335387,-0.131921,-0.311605,1.355945,seven,cluster3
14422,0.945497,-0.91896,-0.487366,0.049931,0.075048,1.674685,1.869903,0.445084,0.791187,1.100343,0.8863,0.324415,0.207983,-0.873692,-0.003549,-2.882803,-1.087693,-1.177332,-0.859803,twelve,cluster1
5564,0.74639,-1.408878,1.047523,2.382096,-0.81345,-0.223678,-0.397076,-0.038324,1.034786,0.340375,-0.793348,1.827876,0.583913,0.797221,-0.46604,0.080809,-0.083027,1.300412,-0.224052,eight,cluster3
2151,-1.314733,0.447787,0.777765,-0.89478,-1.736492,1.45723,2.032074,0.454036,0.711525,0.548167,0.164774,-0.755697,-0.098759,-1.052316,-0.015535,0.272707,-0.250989,0.26531,0.738344,draw,cluster3
23487,1.480007,-0.838506,-1.454619,-0.630242,0.111025,1.209449,-0.697981,-0.632237,0.786587,-0.972657,2.114203,0.661094,0.401419,0.990597,-0.351319,-2.620681,-0.865499,-1.501989,0.253729,fourteen,cluster4
17236,1.873667,1.18592,-1.287572,-0.13501,-0.071179,-0.068051,1.04723,0.471581,0.756231,0.424562,0.256201,-0.00365,0.629209,-3.421747,0.224357,0.908723,-1.110855,-1.079218,0.834203,thirteen,cluster1
1363,0.723676,-1.572368,0.273015,-0.561464,2.62136,-0.252957,-0.266392,0.193026,0.959344,1.178059,-0.299886,-1.229381,-0.122542,1.211411,-0.783244,0.233766,-0.354072,1.429791,1.436391,draw,cluster3
18096,1.221553,-1.286795,0.509229,-0.861506,1.890307,1.422815,2.250105,0.415627,0.909486,0.624448,-0.130591,0.706207,0.002117,-0.867007,-0.317284,0.213997,-0.171124,-1.39763,0.371077,thirteen,cluster3
22888,1.197513,-1.489122,0.459202,-0.863083,1.873421,1.0287,-0.184361,0.144044,-2.093147,0.724564,-0.254032,0.634105,0.8747,0.41179,-1.322766,0.454456,0.112952,-0.883516,0.761098,fourteen,cluster2
17908,1.219716,-1.433976,-0.195098,-0.889109,1.851652,-0.801919,1.329073,-2.128799,-0.735981,0.626604,-0.135259,0.812387,-0.417211,0.98396,0.429316,0.18567,0.361242,1.170159,1.955212,thirteen,cluster2
14649,0.521537,-2.142296,-0.735514,0.207517,-0.869947,0.291525,-0.727485,1.091968,1.100958,0.981082,-1.101596,1.751115,1.013331,1.04876,1.668868,0.411484,0.833723,-1.392645,-0.863307,twelve,cluster0
2797,1.039096,-1.856627,-0.325935,-0.397975,-0.218327,-0.909194,0.799614,-0.741031,-0.605308,0.838319,0.559123,0.19112,0.54984,0.828453,3.057816,0.193904,1.846278,-0.101057,-1.376462,zero,cluster2
26733,1.339418,1.373908,-0.096271,-0.524827,-0.362542,-2.72856,-0.674914,1.623824,-0.617949,0.078358,0.784227,0.660663,-1.053647,-1.715525,0.12501,0.744072,-1.208271,1.436367,-0.296445,fifteen,cluster4
11290,0.274949,-1.769294,-1.599743,0.370642,0.830266,-0.684309,-0.327628,-0.091693,1.364667,0.912654,0.083308,-1.871053,-0.583772,0.266416,-2.342264,-0.22955,1.68695,-0.173867,-0.045915,eleven,cluster0
12530,-1.865538,0.455199,0.55494,2.059288,-0.011839,-1.233102,0.280371,1.407094,-0.678962,-0.599619,1.146717,0.823257,-1.541324,0.552384,-0.220554,0.259934,-0.655334,1.267609,0.908521,eleven,cluster2
