@relation spambase_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A58-N200-T1.0E-4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Class {1,0}

@data
-0.865445,0.34506,1.538834,2.35836,0.006466,2.843676,-1.350988,0.830693,0.32892,-0.059027,0.406061,-0.769005,2.60809,0.36596,0.321541,-1.845673,0.58239,-0.713534,-0.075958,-2.365675,0.305477,0.090563,-2.00307,0.140022,-0.98372,-1.534577,-0.147595,0.953059,1.641445,-1.207141,1.198826,0.860585,-0.95009,2.307993,1.93898,-0.00137,-1.957319,-0.808241,0.00429,-0.191922,-0.151334,-0.387341,-2.445176,-0.782304,-0.888444,0.090362,0.930855,-0.101617,1.833119,1.542113,1.416453,0.42126,1.487174,-0.174577,0.762908,0.08649,0.392407,1
-0.93862,0.383619,1.721372,2.596256,-0.004313,3.144098,-1.494907,0.930956,0.335998,-0.037618,0.453907,-0.840287,2.891482,0.38103,0.369787,-2.053709,0.641358,-0.777727,-0.089589,-2.633199,0.3403,0.124572,-2.197484,0.157302,-1.093872,-1.695054,-0.172194,1.053602,1.832138,-1.363135,1.377057,0.971506,-1.04984,2.56677,2.153559,0.020064,-2.167968,-0.912674,0.00663,-0.203219,-0.163632,-0.420426,-2.687417,-0.865627,-0.977363,0.103767,1.026066,-0.104522,2.062681,1.728338,1.570362,0.459356,1.6703,-0.195096,0.838268,0.09152,0.464556,1
-3.721564,1.475119,6.777478,10.231697,0.028061,12.422653,-5.941664,3.654955,1.371497,-0.238386,1.823066,-3.295358,11.384256,1.534975,1.456479,-8.113224,2.535017,-3.050328,-0.344186,-10.411802,1.315702,0.475109,-8.651803,0.595111,-4.256978,-6.661029,-0.705166,4.136195,7.179822,-5.379475,5.376045,3.852208,-4.117469,10.079603,8.523519,0.055734,-8.557394,-3.584591,-0.012483,-0.794443,-0.625883,-1.664972,-10.607228,-3.388846,-3.919059,0.466261,4.04719,-0.40789,8.157299,6.818718,6.202649,1.800161,6.582018,-0.774427,3.318643,0.325191,1.822023,1
-0.712976,0.27947,1.302988,1.945713,0.00883,2.375291,-1.137063,0.703224,0.267105,-0.04251,0.348966,-0.630953,2.173783,0.290349,0.273772,-1.556508,0.489724,-0.586246,-0.060572,-1.98399,0.260741,0.092263,-1.653407,0.115208,-0.802993,-1.268911,-0.133375,0.791848,1.377456,-1.03787,1.010583,0.736195,-0.79352,1.923651,1.634137,0.011115,-1.632159,-0.693232,0.002199,-0.150579,-0.107448,-0.326223,-2.026125,-0.653546,-0.740531,0.090848,0.782242,-0.08671,1.577434,1.29465,1.18584,0.333935,1.259042,-0.148994,0.630333,0.059268,0.343017,1
-0.046971,0.007023,0.08489,0.124677,0.007268,0.152245,-0.06614,0.034973,0.002764,0.007762,0.019799,-0.032915,0.143212,0.017252,0.009452,-0.1138,0.024596,-0.032022,0.003117,-0.140822,0.036248,0.012959,-0.111552,0.002305,-0.052522,-0.084033,-0.006774,0.060164,0.097843,-0.064434,0.060164,0.063766,-0.062333,0.116249,0.11367,-0.001984,-0.106837,-0.055546,-0.003091,-0.011714,0.004409,-0.00974,-0.130752,-0.040459,-0.039503,-0.004441,0.05395,-0.007111,0.114174,0.085568,0.069903,0.019142,0.100438,-0.003894,0.03356,0.003872,0.007637,0
-3.72662,1.463335,6.757423,10.20128,0.051397,12.42443,-5.933604,3.664694,1.393536,-0.244959,1.830746,-3.31273,11.382218,1.538225,1.430901,-8.077265,2.524827,-3.037691,-0.32816,-10.390187,1.29286,0.476079,-8.642805,0.59794,-4.248558,-6.669215,-0.684997,4.118135,7.167534,-5.368144,5.36932,3.863286,-4.088278,10.059431,8.481032,0.050251,-8.545772,-3.557559,-0.006647,-0.750417,-0.624498,-1.690961,-10.598841,-3.383933,-3.921305,0.470624,4.049132,-0.407423,8.153009,6.785871,6.186532,1.809621,6.563654,-0.760965,3.310382,0.34533,1.813854,1
-0.395634,0.17108,0.760086,1.112609,-0.024353,1.36914,-0.653315,0.401626,0.136524,-0.01158,0.2007,-0.376057,1.254158,0.15847,0.14826,-0.872544,0.275355,-0.335228,-0.049038,-1.130216,0.136399,0.049392,-0.944875,0.062932,-0.480394,-0.750529,-0.073121,0.463889,0.787192,-0.599652,0.602847,0.399001,-0.449078,1.102176,0.920565,0.018216,-0.927732,-0.406886,0.001294,-0.076314,-0.068151,-0.205158,-1.142404,-0.377223,-0.407773,0.049863,0.44144,-0.053937,0.897345,0.746425,0.66844,0.202787,0.723276,-0.095128,0.37753,0.045244,0.197172,0
-7.611021,3.006602,13.841406,20.885754,0.046628,25.3964,-12.131924,7.458957,2.799459,-0.507149,3.732682,-6.752708,23.274451,3.167769,2.936644,-16.573495,5.162442,-6.212882,-0.694537,-21.305665,2.656672,0.975538,-17.671207,1.21533,-8.701506,-13.633893,-1.437077,8.458115,14.71366,-10.983601,10.988365,7.905157,-8.395708,20.595847,17.368003,0.116213,-17.486619,-7.297264,-0.073185,-1.592157,-1.291877,-3.43762,-21.697351,-6.91182,-7.99917,0.96062,8.259476,-0.830648,16.650122,13.903542,12.669498,3.689531,13.438262,-1.59327,6.775099,0.703208,3.746647,1
-0.284186,0.106112,0.518078,0.775642,0.005757,0.944872,-0.459734,0.289263,0.10617,-0.019401,0.150574,-0.257251,0.869574,0.102732,0.115985,-0.616415,0.180506,-0.233374,-0.017704,-0.789911,0.105484,0.04159,-0.671698,0.038934,-0.322562,-0.532263,-0.053368,0.322333,0.556632,-0.418297,0.381485,0.306565,-0.294147,0.776305,0.651538,-0.014992,-0.659564,-0.274995,-0.013013,-0.063076,-0.048345,-0.133294,-0.825044,-0.25286,-0.30654,0.036675,0.31104,-0.03907,0.615318,0.506906,0.47807,0.139997,0.50632,-0.044638,0.266125,0.019126,0.141646,1
-0.105831,0.050468,0.189546,0.291384,-0.016773,0.372726,-0.19677,0.08943,0.053364,0.01178,0.045809,-0.097334,0.327016,0.037152,0.051201,-0.239717,0.067213,-0.049985,-0.004257,-0.293306,0.04211,-0.006049,-0.260008,0.018593,-0.134314,-0.187365,-0.025911,0.121824,0.214354,-0.167371,0.128697,0.116647,-0.097544,0.29889,0.234792,0.008708,-0.241488,-0.100129,0.005228,-0.016353,-0.033644,-0.031748,-0.295137,-0.102387,-0.123848,0.01517,0.114418,-0.005717,0.251944,0.204713,0.17467,0.050922,0.192012,-0.038141,0.114562,0.009373,0.052093,0
-4.839252,1.88892,8.756844,13.211075,0.028934,16.065221,-7.694643,4.720811,1.780489,-0.308919,2.365068,-4.267742,14.722731,1.997723,1.860865,-10.489058,3.27356,-3.937532,-0.43474,-13.450435,1.690317,0.612692,-11.184956,0.758831,-5.520347,-8.624588,-0.903644,5.345175,9.279698,-6.948649,6.971042,4.995047,-5.314653,13.027854,10.990522,0.059848,-11.043005,-4.635873,-0.032741,-1.001503,-0.815625,-2.173731,-13.732266,-4.368955,-5.072074,0.622301,5.230294,-0.521843,10.53142,8.803727,8.006672,2.32523,8.510261,-1.002745,4.283445,0.428679,2.360256,0
-0.817526,0.324266,1.519958,2.290266,0.01046,2.787642,-1.33076,0.810992,0.328928,-0.049395,0.40281,-0.729058,2.523848,0.345941,0.328562,-1.812007,0.550705,-0.68274,-0.070529,-2.319408,0.288763,0.107347,-1.937739,0.133333,-0.95957,-1.494025,-0.166767,0.935343,1.594409,-1.206477,1.188661,0.849502,-0.914703,2.239338,1.90113,0.012575,-1.895931,-0.783704,0.001403,-0.170425,-0.129481,-0.358867,-2.359718,-0.763935,-0.89454,0.11219,0.901886,-0.080748,1.830959,1.512192,1.385429,0.414116,1.471306,-0.184109,0.738957,0.071758,0.393175,0
-0.312132,0.10853,0.534519,0.801704,0.013399,0.990655,-0.476758,0.293312,0.110684,-0.016374,0.155923,-0.263313,0.906004,0.124434,0.114922,-0.636278,0.19608,-0.228465,-0.022548,-0.822549,0.102213,0.041688,-0.688005,0.039469,-0.340506,-0.53225,-0.047985,0.318443,0.574441,-0.433043,0.425941,0.316818,-0.310682,0.792883,0.671957,-0.002104,-0.685168,-0.294975,-0.004948,-0.053874,-0.052892,-0.128395,-0.842725,-0.261756,-0.311987,0.036837,0.320602,-0.024169,0.664109,0.550794,0.481515,0.152147,0.531733,-0.050801,0.264484,0.034255,0.136622,0
-0.811113,0.31101,1.43016,2.185871,-0.006197,2.658696,-1.273289,0.762449,0.280767,-0.049311,0.392403,-0.701029,2.446138,0.343851,0.307732,-1.740473,0.554704,-0.661071,-0.074802,-2.222357,0.273085,0.095697,-1.854315,0.136218,-0.914892,-1.432411,-0.159835,0.880821,1.535779,-1.143778,1.150275,0.801858,-0.865936,2.168006,1.837149,-0.005923,-1.835253,-0.763656,-0.017703,-0.15288,-0.122931,-0.354803,-2.285066,-0.733731,-0.839281,0.118009,0.869685,-0.098658,1.739647,1.447495,1.325452,0.385587,1.411005,-0.169936,0.696848,0.076408,0.392558,0
-2.481829,0.974491,4.492851,6.796249,0.01407,8.254499,-3.948349,2.421166,0.901509,-0.166526,1.217147,-2.184543,7.574045,1.028286,0.959031,-5.396308,1.672551,-2.017442,-0.224755,-6.903582,0.86989,0.317305,-5.750121,0.387142,-2.844444,-4.42391,-0.482251,2.747749,4.7645,-3.576673,3.584876,2.554914,-2.732274,6.697041,5.645379,0.029267,-5.681267,-2.385377,-0.019954,-0.516198,-0.4144,-1.112922,-7.053578,-2.253433,-2.601361,0.308646,2.688522,-0.272877,5.419891,4.521664,4.1155,1.195893,4.364405,-0.518367,2.205031,0.209341,1.230043,0
-0.514147,0.183967,0.90756,1.372774,0.010663,1.649501,-0.789127,0.486236,0.182335,-0.038277,0.250855,-0.430606,1.516684,0.198184,0.180229,-1.079939,0.344204,-0.407834,-0.064778,-1.396255,0.186676,0.046086,-1.156498,0.064856,-0.578147,-0.872091,-0.106754,0.552984,0.957994,-0.719228,0.716703,0.53512,-0.546795,1.342855,1.153452,0.011701,-1.148364,-0.471571,0.007332,-0.100298,-0.096835,-0.22922,-1.419764,-0.470052,-0.521998,0.046725,0.540214,-0.052584,1.077993,0.899268,0.810522,0.249639,0.870427,-0.121736,0.449979,0.054453,0.232911,1
-0.27103,0.091578,0.469957,0.689089,0.002221,0.846849,-0.406166,0.238222,0.096969,-0.017564,0.136841,-0.230606,0.765477,0.12001,0.098777,-0.543864,0.172897,-0.205088,-0.02954,-0.697561,0.100334,0.018091,-0.591379,0.041581,-0.286226,-0.436067,-0.051199,0.281013,0.490484,-0.359771,0.352182,0.255394,-0.291824,0.683715,0.571388,-0.000406,-0.569632,-0.247022,0.001374,-0.061465,-0.048537,-0.112018,-0.734213,-0.23271,-0.259505,0.024957,0.267008,-0.029498,0.555853,0.447052,0.423562,0.115441,0.443882,-0.050647,0.211683,0.028565,0.124517,1
-0.417406,0.157344,0.741287,1.122541,0.005253,1.357909,-0.650186,0.401346,0.150056,-0.022079,0.198837,-0.351795,1.247883,0.167003,0.162806,-0.897212,0.279268,-0.325016,-0.039143,-1.145837,0.160659,0.055321,-0.95545,0.069383,-0.47317,-0.729166,-0.076948,0.44896,0.798347,-0.592479,0.59343,0.425074,-0.45819,1.103513,0.948315,0.003297,-0.935605,-0.388182,-0.00042,-0.096652,-0.072864,-0.173731,-1.179035,-0.372151,-0.416086,0.041468,0.448163,-0.045692,0.899321,0.744681,0.685818,0.202764,0.715659,-0.083534,0.359269,0.034985,0.199756,1
-0.376594,0.131734,0.646874,0.97204,0.011594,1.203918,-0.579071,0.352968,0.146116,-0.025616,0.191908,-0.316703,1.098055,0.15549,0.13372,-0.766916,0.235886,-0.281557,-0.026817,-0.99905,0.116838,0.039957,-0.838059,0.062853,-0.413574,-0.648185,-0.060376,0.383708,0.696045,-0.511716,0.528082,0.374453,-0.386628,0.965416,0.81218,-0.001057,-0.822759,-0.350463,0.009358,-0.061226,-0.06736,-0.162603,-1.036279,-0.318101,-0.380875,0.051192,0.401769,-0.043122,0.800078,0.65508,0.601006,0.178967,0.635126,-0.060419,0.30975,0.034194,0.171764,1
-0.004762,-0.003091,0.010426,0.006598,-0.008333,0.016062,-0.011661,0.00457,-0.003059,-0.007865,0.011802,0.002334,0.020409,0.011165,0.004624,-0.012281,0.000916,0.000764,-0.007014,-0.017571,0.003169,-0.00233,-0.014639,-0.007799,-0.006428,-0.01099,-0.001468,0.00556,0.0104,-0.013636,0.01214,0.004342,-0.004585,0.009671,0.012388,0.002075,-0.005805,-0.006963,-0.000387,-0.002292,-0.004922,0.001449,-0.010872,0.002397,-0.006189,0.005354,0.002059,-0.003941,0.014895,0.006486,0.011791,0.002577,0.008176,-0.000076,0.004984,-0.001314,0.002067,0
-4.200653,1.628661,7.654902,11.582634,0.048141,14.06383,-6.750356,4.122317,1.582758,-0.280425,2.03737,-3.791428,12.923068,1.743799,1.648344,-9.221961,2.830122,-3.422466,-0.35103,-11.797419,1.488768,0.54507,-9.770314,0.639161,-4.793956,-7.59873,-0.812816,4.697495,8.076482,-6.042168,6.132315,4.329178,-4.661037,11.440505,9.678725,0.065616,-9.681869,-4.028415,-0.008307,-0.894429,-0.721368,-1.90406,-12.040659,-3.825813,-4.380796,0.519795,4.523461,-0.423199,9.24838,7.758978,7.031627,1.983422,7.457893,-0.860157,3.763523,0.370912,2.062452,1
-37.78911,14.879813,68.609487,103.504088,0.225307,125.832536,-60.202807,36.966864,13.939828,-2.447661,18.524707,-33.453531,115.288382,15.613526,14.59034,-82.177929,25.65081,-30.856671,-3.433253,-105.395901,13.24058,4.780005,-87.664225,5.934147,-43.271399,-67.58425,-7.190021,41.902426,72.77451,-54.474299,54.504728,39.056623,-41.635826,102.102431,86.174998,0.508516,-86.548579,-36.313375,-0.215539,-7.935276,-6.386753,-17.003554,-107.572054,-34.281534,-39.683061,4.80776,40.896927,-4.122125,82.52719,68.950363,62.743737,18.201316,66.654425,-7.878985,33.549903,3.364015,18.464908,1
-0.490926,0.2003,0.917794,1.372567,-0.001883,1.668244,-0.800524,0.47895,0.184398,-0.024129,0.263127,-0.449112,1.534689,0.209097,0.20253,-1.064281,0.319739,-0.427765,-0.060587,-1.384572,0.171673,0.053876,-1.175295,0.080647,-0.569657,-0.906989,-0.105292,0.560031,0.974724,-0.721738,0.731079,0.511212,-0.565088,1.37168,1.13835,0.014846,-1.144926,-0.49613,-0.010923,-0.111704,-0.092873,-0.225136,-1.421935,-0.461201,-0.530492,0.061414,0.547905,-0.050099,1.07501,0.908472,0.830458,0.248535,0.907674,-0.094456,0.455393,0.043927,0.238683,1
-0.182085,0.116788,0.275632,0.424759,-0.015045,0.505346,-0.303905,0.160338,0.078011,-0.009306,0.082232,-0.116481,0.444439,0.047891,0.08107,-0.330825,0.088407,-0.084063,-0.003653,-0.348728,0.091362,0.028681,-0.311463,0.029847,-0.134739,-0.258648,-0.004188,0.215549,0.271655,-0.222397,0.217175,0.209505,-0.129447,0.393929,0.320036,-0.078335,-0.358421,-0.147363,-0.019867,-0.049993,-0.030236,-0.06019,-0.43839,-0.142878,-0.143474,0.044221,0.169078,-0.007838,0.290433,0.329402,0.17996,0.077641,0.280708,-0.050684,0.140616,0.039755,0.093349,0
-0.056798,0.026095,0.152261,0.198969,-0.007108,0.246476,-0.110023,0.07395,0.03142,0.023031,0.037867,-0.066972,0.245483,0.020266,0.015936,-0.15756,0.034661,-0.063055,-0.015033,-0.218833,0.031753,0.035496,-0.200219,0.007953,-0.086299,-0.15639,-0.019852,0.100881,0.152503,-0.119702,0.12418,0.08012,-0.082642,0.222891,0.177641,0.006551,-0.179815,-0.094852,-0.022236,-0.009382,-0.011132,-0.050557,-0.203566,-0.070393,-0.069161,0.005092,0.082505,-0.007732,0.147042,0.134502,0.120626,0.03549,0.163241,-0.018249,0.075646,0.009783,0.034933,1
-1.39317,0.54139,2.513632,3.788502,0.011041,4.570772,-2.224281,1.358844,0.509446,-0.083869,0.656807,-1.193772,4.189886,0.556539,0.535014,-2.997454,0.927675,-1.137749,-0.131603,-3.812753,0.497149,0.177472,-3.167547,0.235063,-1.561729,-2.445897,-0.252361,1.527125,2.611632,-1.986192,1.981778,1.407635,-1.524617,3.701233,3.115602,0.009016,-3.128202,-1.294719,-0.021029,-0.284628,-0.212754,-0.61437,-3.91141,-1.262231,-1.465672,0.196749,1.503473,-0.141797,2.978779,2.516404,2.264336,0.661109,2.428054,-0.293516,1.200277,0.118894,0.667874,0
-0.249583,0.096327,0.441631,0.681556,0.002746,0.823446,-0.389029,0.237764,0.079104,-0.024254,0.115034,-0.227629,0.765693,0.109806,0.097931,-0.532086,0.161561,-0.198586,-0.023385,-0.678447,0.085712,0.030924,-0.570578,0.024641,-0.289054,-0.443048,-0.049929,0.280942,0.471452,-0.360409,0.360266,0.254199,-0.268861,0.654144,0.547505,0.014461,-0.552852,-0.249737,0.005383,-0.055878,-0.042003,-0.114049,-0.696034,-0.220956,-0.255008,0.032638,0.275057,-0.03371,0.553751,0.441638,0.411157,0.12248,0.420173,-0.062869,0.221693,0.008604,0.132144,0
-0.044182,0.026902,0.088434,0.12921,0.001087,0.156741,-0.072656,0.057139,0.021925,-0.003228,0.042802,-0.017145,0.130186,0.023823,0.018922,-0.105606,0.039047,-0.037571,-0.003993,-0.13578,-0.002692,0.003449,-0.111283,0.014309,-0.027744,-0.034588,0.007178,0.046048,0.072666,-0.06243,0.039264,0.032294,-0.054513,0.124566,0.129153,0.003617,-0.133954,-0.086948,-0.004475,-0.011846,0.004818,-0.025694,-0.104398,-0.053371,-0.040218,0.012581,0.078528,-0.027999,0.121104,0.103906,0.097239,0.003461,0.082531,-0.001155,0.059132,-0.02037,0.027574,0
-0.739725,0.272926,1.330489,2.030662,0.013199,2.443788,-1.167599,0.726268,0.276726,-0.052428,0.357254,-0.661094,2.250126,0.286335,0.283075,-1.616469,0.500782,-0.589387,-0.076165,-2.067575,0.253695,0.071358,-1.703382,0.100338,-0.841561,-1.309601,-0.168856,0.821259,1.406847,-1.047744,1.083108,0.775694,-0.797413,1.987099,1.707048,0.005951,-1.69796,-0.684902,0.032596,-0.15564,-0.150722,-0.334781,-2.111866,-0.700839,-0.770138,0.072884,0.791569,-0.079353,1.583495,1.34655,1.22125,0.345091,1.282543,-0.157417,0.65202,0.075655,0.369369,1
-6.894829,2.69586,12.485376,18.819515,0.05764,22.941502,-10.966598,6.736698,2.542059,-0.456389,3.358131,-6.097606,20.981421,2.810953,2.617561,-14.925866,4.6819,-5.627121,-0.654875,-19.152994,2.379029,0.882309,-15.987336,1.035271,-7.901406,-12.314176,-1.311195,7.611707,13.247148,-9.885465,9.921,7.129912,-7.604992,18.595872,15.668588,0.089092,-15.803291,-6.573748,-0.049368,-1.468555,-1.143922,-3.064614,-19.575654,-6.240508,-7.202147,0.917984,7.437811,-0.760208,15.051204,12.571188,11.460249,3.307529,12.152138,-1.427598,6.102193,0.626369,3.37429,1
-0.043647,0.017142,0.084123,0.130301,0.003595,0.151311,-0.070666,0.038456,0.019037,-0.005122,0.01744,-0.03093,0.14348,0.023372,0.018355,-0.108551,0.023311,-0.039431,-0.000079,-0.134064,0.017253,0.014662,-0.123162,0.002156,-0.044765,-0.076195,-0.019814,0.056919,0.095631,-0.073699,0.076135,0.048797,-0.055372,0.122259,0.105058,0.000174,-0.103391,-0.047547,0.011223,-0.015818,-0.005394,-0.021249,-0.131375,-0.048818,-0.059936,0.011983,0.049419,-0.002521,0.100226,0.085541,0.083055,0.021027,0.091502,-0.003816,0.032075,0.014762,0.010031,0
-0.525103,0.204694,1.016777,1.518266,-0.006214,1.854571,-0.861907,0.553515,0.22503,-0.022407,0.282069,-0.491249,1.633818,0.261589,0.206253,-1.225484,0.367416,-0.483123,-0.041687,-1.534034,0.18056,0.085366,-1.294947,0.058096,-0.623504,-0.998229,-0.110466,0.623218,1.085313,-0.769826,0.798215,0.563549,-0.605637,1.500446,1.271709,0.010254,-1.25083,-0.533309,0.002248,-0.078272,-0.100629,-0.230734,-1.568409,-0.516773,-0.590117,0.072192,0.582274,-0.033627,1.21118,1.024037,0.918744,0.312277,0.946563,-0.12888,0.484563,0.040103,0.299467,0
-0.311558,0.11812,0.548297,0.83477,-0.000887,1.008919,-0.476921,0.298584,0.100616,-0.027059,0.164661,-0.259306,0.926733,0.124332,0.123688,-0.662349,0.198867,-0.245914,-0.032659,-0.849838,0.094256,0.040622,-0.703493,0.062499,-0.356223,-0.546278,-0.05758,0.345782,0.583686,-0.435541,0.437681,0.310541,-0.33193,0.838729,0.69667,-0.006513,-0.697687,-0.28817,-0.007587,-0.062789,-0.048524,-0.133804,-0.870328,-0.259709,-0.32771,0.049813,0.317816,-0.026353,0.669992,0.551528,0.507979,0.145506,0.534938,-0.066616,0.281184,0.021069,0.145636,0
-0.702021,0.265769,1.275206,1.893565,-0.005935,2.296989,-1.09652,0.68283,0.26716,-0.030094,0.333859,-0.611973,2.111226,0.299578,0.271193,-1.506513,0.48017,-0.569417,-0.080292,-1.92164,0.250812,0.092633,-1.609013,0.111632,-0.795595,-1.220685,-0.149566,0.772007,1.340784,-1.023475,1.010486,0.706572,-0.76403,1.883571,1.568749,0.015041,-1.590787,-0.664239,-0.003505,-0.149017,-0.124313,-0.315747,-1.976568,-0.637974,-0.733101,0.075101,0.739207,-0.067446,1.510713,1.27153,1.160617,0.324733,1.224019,-0.142812,0.603421,0.073773,0.35457,1
-0.073941,0.128174,0.098173,0.105371,0.057432,0.11674,-0.116648,0.082521,0.051108,0.007224,0.040353,-0.103575,0.1141,0.030049,0.136257,-0.088474,0.037293,0.048345,0.015718,-0.064863,-0.026714,0.022405,-0.107124,-0.049435,-0.070431,-0.066222,-0.042071,0.015848,0.127719,-0.098791,-0.04195,0.06629,0.101305,0.098981,0.096897,-0.110242,-0.136255,-0.079766,-0.025395,-0.0808,-0.054917,0.017427,-0.077815,-0.03953,0.026076,0.048311,-0.0207,0.062889,0.096777,0.15099,-0.067876,0.05655,0.082158,-0.008588,0.07075,0.102738,0.04147,0
-1.039224,0.425668,1.875675,2.836359,0.01871,3.452841,-1.649258,1.015749,0.384392,-0.0484,0.525287,-0.922255,3.16319,0.426478,0.397782,-2.242582,0.702807,-0.858682,-0.067875,-2.885904,0.379595,0.114593,-2.381242,0.162013,-1.193421,-1.856597,-0.195764,1.132166,1.989132,-1.486325,1.501162,1.074907,-1.140217,2.792743,2.364726,0.011369,-2.373061,-0.991213,-0.02194,-0.221892,-0.174586,-0.474614,-2.936935,-0.942616,-1.101312,0.14196,1.113794,-0.123701,2.265841,1.904255,1.72329,0.503636,1.825389,-0.21603,0.906722,0.109252,0.500122,0
-0.24494,0.088365,0.457309,0.680198,-0.007259,0.839932,-0.403791,0.23381,0.095689,-0.00643,0.120989,-0.214801,0.746321,0.103178,0.092026,-0.547312,0.163682,-0.191585,-0.019427,-0.699806,0.090921,0.027678,-0.58372,0.033924,-0.288651,-0.448534,-0.051427,0.278768,0.484049,-0.360443,0.352974,0.257511,-0.270993,0.678635,0.568077,0.005315,-0.569611,-0.240745,-0.000663,-0.043714,-0.049442,-0.095852,-0.708658,-0.227734,-0.273514,0.030315,0.270092,-0.022753,0.558403,0.458445,0.415539,0.127108,0.44127,-0.063735,0.225069,0.012293,0.121885,0
-0.256107,0.081612,0.411561,0.585985,-0.010716,0.727444,-0.307359,0.2189,0.044765,-0.021256,0.113387,-0.218394,0.656467,0.095405,0.089381,-0.494585,0.13587,-0.180278,-0.044486,-0.619724,0.070765,0.037556,-0.537284,0.10517,-0.251213,-0.372184,-0.045528,0.236823,0.442583,-0.296642,0.311541,0.237818,-0.229362,0.589725,0.51662,0.000348,-0.496622,-0.174464,-0.002905,-0.025007,-0.035951,-0.096268,-0.637894,-0.215617,-0.216623,0.080382,0.190243,-0.01337,0.481161,0.419845,0.34476,0.087608,0.400892,-0.035315,0.222141,-0.041265,0.06665,0
-0.50906,0.194971,0.92733,1.385739,-0.00083,1.687777,-0.802294,0.494524,0.184032,-0.033717,0.241359,-0.442677,1.556749,0.204625,0.190054,-1.109653,0.346795,-0.413987,-0.038668,-1.41889,0.181204,0.073309,-1.178322,0.07232,-0.577566,-0.908026,-0.094462,0.572879,0.977507,-0.741432,0.732636,0.53236,-0.566732,1.372803,1.152928,-0.000139,-1.168061,-0.494188,0.000257,-0.102382,-0.089814,-0.22466,-1.444247,-0.46205,-0.536691,0.060365,0.549432,-0.055581,1.105081,0.93367,0.839963,0.243598,0.906898,-0.109704,0.442261,0.044846,0.244616,0
-0.079906,0.058858,0.212928,0.356159,0.07776,0.419884,-0.214944,0.114459,0.020259,-0.014868,0.014764,-0.102128,0.35605,0.083321,-0.026671,-0.245277,0.081144,-0.101537,-0.006963,-0.284591,0.053072,0.01287,-0.249096,0.045841,-0.180572,-0.197515,-0.011296,0.146864,0.281417,-0.195447,0.173817,0.11126,-0.148245,0.302085,0.335677,0.001731,-0.278116,-0.113383,-0.005952,-0.013901,-0.090482,-0.080044,-0.319896,-0.076509,-0.153907,0.023401,0.097081,-0.020547,0.248388,0.219017,0.194319,0.019042,0.220436,0.008692,0.110607,-0.009462,0.098198,0
-0.069656,0.033583,0.134511,0.194813,-0.017902,0.243309,-0.119137,0.078045,0.009988,-0.007138,0.034044,-0.076065,0.228954,0.02704,0.025732,-0.154203,0.054981,-0.066036,-0.004118,-0.187684,0.017495,-0.003623,-0.155991,0.003894,-0.088853,-0.140885,-0.001046,0.087327,0.144467,-0.117732,0.100092,0.065094,-0.078306,0.186,0.150523,0.011222,-0.1554,-0.068039,0.016173,-0.006337,-0.004813,-0.041368,-0.193401,-0.068479,-0.065688,0.007202,0.073935,-0.021488,0.168057,0.130266,0.121247,0.038584,0.108075,-0.013414,0.07551,0.010671,0.030263,0
-0.024043,0.007695,0.042731,0.055547,0.000205,0.071509,-0.037836,0.014561,0.011902,-0.002913,0.017636,-0.014099,0.067708,0.015257,0.007995,-0.050998,0.007736,-0.009563,0.002003,-0.067281,0.010198,-0.003526,-0.058851,0.008271,-0.027619,-0.044316,-0.009343,0.024693,0.051788,-0.023034,0.03231,0.023707,-0.028241,0.054988,0.053141,-0.009928,-0.044572,-0.025929,0.012169,-0.008555,-0.005591,-0.00505,-0.072986,-0.016403,-0.015864,0.008437,0.032943,-0.014476,0.054005,0.033183,0.03983,0.006991,0.041886,0.000257,0.006339,0.000844,0.008986,0
